round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.229997158050537,3.221896171569824,3.2243154048919678,3.2203369140625,3.2384841442108154,3.2419421672821045,3.2405447959899902,3.2275917530059814,3.233994722366333,3.2304599285125732,3.2275941371917725,3.2377123832702637,3.2355294227600098,3.2400574684143066,3.2298460006713867,3.2260289192199707,3.230814218521118,3.237802267074585,3.248812437057495,3.2396931648254395
2,3.2370219230651855,3.225428819656372,3.229893684387207,3.2252542972564697,3.2348787784576416,3.236001968383789,3.243605613708496,3.268400192260742,3.2433831691741943,3.2258172035217285,3.234860420227051,3.2240967750549316,3.2301077842712402,3.24131441116333,3.237870216369629,3.2210705280303955,3.2485692501068115,3.233602285385132,3.226463794708252,3.2307400703430176
3,3.225329637527466,3.2317047119140625,3.242215633392334,3.2345285415649414,3.212319850921631,3.2282345294952393,3.233839273452759,3.233790397644043,3.2298552989959717,3.2429091930389404,3.214463949203491,3.2229928970336914,3.2464592456817627,3.2157514095306396,3.232175588607788,3.229069948196411,3.228276252746582,3.228487014770508,3.2373833656311035,3.234307289123535
