round_num,accuracy,loss
0,0.0992,2.4313721557617187
1,0.4435,1.7944756605148315
2,0.6428,1.2441754348754883
3,0.7497,0.984433927154541
4,0.7817,0.8796910901069641
5,0.8003,0.7850272466659546
6,0.8139,0.710680497932434
7,0.8327,0.6373118696212768
8,0.8051,0.6391370561599732
9,0.8348,0.5741375526428223
10,0.83,0.5568979929924012
