timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753353482.0122387,1,-1,training,16.72865867614746,0,0,0,
1753353500.3767288,2,-1,training,16.967236757278442,0,0,0,
1753353516.642819,3,-1,training,14.87929391860962,0,0,0,
1753353520.6976233,4,-1,training,2.6486165523529053,0,0,0,
1753353524.6957564,5,-1,training,2.5937435626983643,0,0,0,
1753353529.2090454,6,-1,training,3.140876054763794,0,0,0,
1753353534.2667687,7,-1,training,3.7238996028900146,0,0,0,
1753353538.3057,8,-1,training,2.6763174533843994,0,0,0,
1753353542.7320948,9,-1,training,3.0712790489196777,0,0,0,
1753353547.6442347,10,-1,training,3.552832841873169,0,0,0,
