round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.222414970397949,3.2208409309387207,3.1704225540161133,3.2450501918792725,3.2041640281677246,3.2079334259033203,3.1884238719940186,3.2034542560577393,3.240294933319092,3.202979564666748
2,3.2143125534057617,3.2055954933166504,3.200880527496338,3.2240471839904785,3.2004590034484863,3.1857972145080566,3.1985247135162354,3.2083754539489746,3.2308743000030518,3.197941780090332
3,3.2104744911193848,3.2086639404296875,3.2061619758605957,3.233628273010254,3.1946682929992676,3.203728675842285,3.20627760887146,3.20772385597229,3.2199437618255615,3.2053613662719727
4,3.2057342529296875,3.2191011905670166,3.208909511566162,3.2273340225219727,3.2132866382598877,3.2019758224487305,3.1991569995880127,3.1989738941192627,3.215580463409424,3.1990106105804443
5,3.209501028060913,3.2043237686157227,3.2120063304901123,3.2166874408721924,3.2121801376342773,3.1984803676605225,3.2186200618743896,3.2017312049865723,3.1944122314453125,3.197805643081665
6,3.1989612579345703,3.206824779510498,3.2117114067077637,3.2186875343322754,3.2161545753479004,3.2115750312805176,3.2280375957489014,3.1920087337493896,3.2116665840148926,3.1885251998901367
7,3.2057085037231445,3.1957406997680664,3.201742649078369,3.2410731315612793,3.1988296508789062,3.21816349029541,3.227184772491455,3.1988332271575928,3.227814197540283,3.1925106048583984
8,3.2070884704589844,3.193023443222046,3.2109625339508057,3.230581045150757,3.2223384380340576,3.223947525024414,3.212437152862549,3.212315797805786,3.23054838180542,3.205080032348633
9,3.201212167739868,3.2036046981811523,3.2075881958007812,3.2233264446258545,3.234314203262329,3.2249622344970703,3.2277119159698486,3.2176010608673096,3.2286970615386963,3.211944818496704
10,3.2044620513916016,3.2080845832824707,3.2052531242370605,3.227086067199707,3.222317695617676,3.239997386932373,3.225761890411377,3.2079200744628906,3.251556634902954,3.2119977474212646
