round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14
1,3.240799903869629,3.2530980110168457,3.2429864406585693,3.2446491718292236,3.2365777492523193,3.2413175106048584,3.2365362644195557,3.2410528659820557,3.2445802688598633,3.238662004470825,3.2479419708251953,3.2424795627593994,3.2410850524902344,3.2400200366973877,3.2454183101654053
2,3.2452759742736816,3.2409746646881104,3.244567632675171,3.2515552043914795,3.242063045501709,3.244753360748291,3.250972270965576,3.242861032485962,3.245272397994995,3.239536762237549,3.2429513931274414,3.237851142883301,3.2443928718566895,3.2480859756469727,3.243942975997925
3,3.235024929046631,3.2444021701812744,3.246025800704956,3.2375028133392334,3.246643304824829,3.238797664642334,3.2371230125427246,3.2432498931884766,3.24399471282959,3.245191812515259,3.2555525302886963,3.241994619369507,3.2448251247406006,3.251330852508545,3.244178056716919
