round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,4.233461856842041,4.5840277671813965,4.048262119293213,4.922544002532959,4.486577033996582,4.820466995239258,4.674731254577637,3.070664882659912,3.070664882659912,4.2519941329956055
2,5.026291847229004,4.987710475921631,4.709383964538574,4.500504493713379,5.182452201843262,5.331714153289795,4.842100620269775,4.095949172973633,4.937214374542236,3.5488624572753906
3,4.644189357757568,5.316067695617676,4.744377613067627,5.746950626373291,4.921135902404785,5.927134037017822,5.378162384033203,4.803213119506836,5.6509199142456055,4.66825008392334
4,5.4594902992248535,5.694070339202881,5.434538841247559,6.071885108947754,5.84137487411499,6.318721771240234,5.153428077697754,5.555156230926514,6.226137161254883,4.942275524139404
5,5.783630847930908,6.195497989654541,5.806844711303711,6.462666034698486,6.259359836578369,6.43389368057251,5.4167962074279785,6.006380081176758,6.605624675750732,5.418516159057617
6,6.128641605377197,6.295156002044678,6.258841514587402,7.1391706466674805,6.682664394378662,6.958536624908447,6.424520969390869,6.104089260101318,6.265911102294922,6.047475814819336
7,6.070529460906982,6.916234493255615,6.7166523933410645,6.798403739929199,7.16118049621582,7.085294246673584,6.9947686195373535,6.3978376388549805,6.858240604400635,6.296144485473633
8,6.984197616577148,6.611892223358154,6.7326340675354,6.857065677642822,7.490172386169434,7.448256492614746,7.228385925292969,6.860587120056152,7.677908420562744,6.5219035148620605
9,6.811403751373291,7.217954635620117,6.649631023406982,7.5561842918396,7.542594909667969,7.809165954589844,7.437852382659912,7.397475719451904,7.993185520172119,6.848362922668457
10,7.361396789550781,7.309815406799316,7.36990213394165,8.189437866210938,7.512250900268555,8.025477409362793,7.795206069946289,7.751979827880859,8.391412734985352,7.179632186889648
