round_num,accuracy,loss
0,0.1085,2.353138666152954
1,0.7613,0.725641366481781
2,0.9281,0.23116245707273483
3,0.9641,0.12000044286847114
4,0.9767,0.07879942579120397
5,0.9793,0.06682754696458579
6,0.9799,0.06491517191678285
7,0.9734,0.08142367466241121
8,0.9856,0.04761347833946347
9,0.9871,0.04208664605338126
10,0.9868,0.04175020776540041
