accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,5220.0,,,,,,,,NetworkStructureEvent,,,0.10526315789473684,,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753361066.582471,ring,,,,,1248,,20,,148,3576,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,20,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753361066.58269,ring,,,,,,,,,,,
0.0978,,,,,,,,,,,,,EvaluationEvent,2.3513253856658936,"{'loss': 2.3513253856658936, 'accuracy': 0.0978}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753361071.23383,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753361071.2340286,,,,,,,,,3,,,
,,0.8,,,,,0.8,,,,"{13: 1.0, 7: 1.0, 9: 1.0, 8: 1.0, 0: 1.0, 14: 1.0, 18: 1.0, 10: 1.0, 12: 1.0, 17: 1.0, 19: 1.0, 15: 1.0, 4: 1.0, 3: 1.0, 1: 1.0, 6: 1.0}",,SamplingEvent,,,,,,,,,16,,,,,,,,,,1,"[13, 7, 9, 8, 0, 14, 18, 10, 12, 17, 19, 15, 4, 3, 1, 6]",,,,,resource_sampling,,,,,,1753361071.234362,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,18.995617151260376,1753361090.2297661,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.205052614212036, 'mean': -0.007349408231675625, 'std': 0.18871648609638214}}",,,,1,,,,,0,parameter_transfer,,"19,1",,,,1753361090.4752054,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.21636700630188, 'mean': -0.0066641285084187984, 'std': 0.1894090324640274}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753361090.475281,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.213700532913208, 'mean': -0.0080560939386487, 'std': 0.18919768929481506}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753361090.4753141,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.2273764610290527, 'mean': -0.007594836410135031, 'std': 0.1900232583284378}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753361090.4753458,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.2213032245635986, 'mean': -0.006728745065629482, 'std': 0.18969783186912537}}",,,,1,,,,,4,parameter_transfer,,"3,5",,,,1753361090.4753737,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{5: {'norm': 3.213700532913208, 'mean': -0.0080560939386487, 'std': 0.18919768929481506}}",,,,1,,,,,5,parameter_transfer,,"4,6",,,,1753361090.4754002,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{6: {'norm': 3.245018482208252, 'mean': -0.007335012778639793, 'std': 0.19107380509376526}}",,,,1,,,,,6,parameter_transfer,,"5,7",,,,1753361090.4754252,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{7: {'norm': 3.214771270751953, 'mean': -0.006792949512600899, 'std': 0.18931037187576294}}",,,,1,,,,,7,parameter_transfer,,"6,8",,,,1753361090.4754515,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{8: {'norm': 3.227733850479126, 'mean': -0.006640234962105751, 'std': 0.19008009135723114}}",,,,1,,,,,8,parameter_transfer,,"7,9",,,,1753361090.4754767,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{9: {'norm': 3.2185144424438477, 'mean': -0.007777959108352661, 'std': 0.18949320912361145}}",,,,1,,,,,9,parameter_transfer,,"8,10",,,,1753361090.4755,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{10: {'norm': 3.2213330268859863, 'mean': -0.00732633238658309, 'std': 0.189677432179451}}",,,,1,,,,,10,parameter_transfer,,"9,11",,,,1753361090.4755242,,,,,,,,,,,,
