accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3792.8571428571427,,NetworkStructureEvent,,,1.0,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,7,,,,,5,,,,0,,network_structure,,,1749417827.1286397,complete,252,21,,47,1688,
,,,,,InitialStateEvent,,,,,,7,,,,,,,,,0,,initial_state,,,1749417827.1287916,complete,,,,,,
0.09885172241637544,,,,,EvaluationEvent,1.8802331687210205,"{'loss': 1.8802331687210205, 'accuracy': 0.09885172241637544}",,,,,,,,,,,,,0,,evaluation,,,1749417842.4993849,,,,,,,
,"0,1,2,3,4,5,6",,,,LocalTrainingEvent,,{},,,7,,,,,,,,,,1,,local_training,,,1749417842.4995246,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{0: {'norm': 3.2681381702423096, 'mean': -0.004117144271731377, 'std': 0.11110805720090866}}",,1,0,parameter_transfer,,"1,2,3,4,5,6",1749417887.1842782,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{1: {'norm': 3.26808762550354, 'mean': -0.0041189552284777164, 'std': 0.111106276512146}}",,1,1,parameter_transfer,,"0,2,3,4,5,6",1749417887.184341,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{2: {'norm': 3.2683660984039307, 'mean': -0.004140382166951895, 'std': 0.11111495643854141}}",,1,2,parameter_transfer,,"0,1,3,4,5,6",1749417887.1843703,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{3: {'norm': 3.268542528152466, 'mean': -0.004105933476239443, 'std': 0.1111222431063652}}",,1,3,parameter_transfer,,"0,1,2,4,5,6",1749417887.1843982,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{4: {'norm': 3.2684743404388428, 'mean': -0.004163036588579416, 'std': 0.11111780256032944}}",,1,4,parameter_transfer,,"0,1,2,3,5,6",1749417887.1844232,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{5: {'norm': 3.267350673675537, 'mean': -0.00412895018234849, 'std': 0.11108081787824631}}",,1,5,parameter_transfer,,"0,1,2,3,4,6",1749417887.1844482,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{6: {'norm': 3.267866373062134, 'mean': -0.0040944358333945274, 'std': 0.11109965294599533}}",,1,6,parameter_transfer,,"0,1,2,3,4,5",1749417887.1844733,,,,,,,
,,0,,,AggregationEvent,,,,,,,7,,,,,,,"0,1,2,3,4,5,6",1,,aggregation,GossipAvg,,1749417887.1845062,,,,,,,
,,1,,,AggregationEvent,,,,,,,7,,,,,,,"1,0,2,3,4,5,6",1,,aggregation,GossipAvg,,1749417887.184522,,,,,,,
,,2,,,AggregationEvent,,,,,,,7,,,,,,,"2,0,1,3,4,5,6",1,,aggregation,GossipAvg,,1749417887.1845329,,,,,,,
,,3,,,AggregationEvent,,,,,,,7,,,,,,,"3,0,1,2,4,5,6",1,,aggregation,GossipAvg,,1749417887.1845422,,,,,,,
,,4,,,AggregationEvent,,,,,,,7,,,,,,,"4,0,1,2,3,5,6",1,,aggregation,GossipAvg,,1749417887.1845515,,,,,,,
,,5,,,AggregationEvent,,,,,,,7,,,,,,,"5,0,1,2,3,4,6",1,,aggregation,GossipAvg,,1749417887.18456,,,,,,,
,,6,,,AggregationEvent,,,,,,,7,,,,,,,"6,0,1,2,3,4,5",1,,aggregation,GossipAvg,,1749417887.1845698,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,7,,2.2002060757083357,,,1,,model_update,,,1749417891.685812,,,,,,,"0,1,2,3,4,5,6"
0.6674987518721918,,,,,EvaluationEvent,1.260959747607745,"{'loss': 1.260959747607745, 'accuracy': 0.6674987518721918}",,,,,,,,,,,,,1,,evaluation,,,1749417892.1898582,,,,,,,
,"0,1,2,3,4,5,6",,,,LocalTrainingEvent,,{},,,7,,,,,,,,,,2,,local_training,,,1749417892.1899724,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{0: {'norm': 3.267500162124634, 'mean': -0.004131370224058628, 'std': 0.11108580976724625}}",,2,0,parameter_transfer,,"1,2,3,4,5,6",1749417926.9871933,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{1: {'norm': 3.2678279876708984, 'mean': -0.004130565095692873, 'std': 0.11109700053930283}}",,2,1,parameter_transfer,,"0,2,3,4,5,6",1749417926.9872487,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{2: {'norm': 3.268862724304199, 'mean': -0.004128685686737299, 'std': 0.11113229393959045}}",,2,2,parameter_transfer,,"0,1,3,4,5,6",1749417926.987278,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{3: {'norm': 3.26802134513855, 'mean': -0.004123771097511053, 'std': 0.1111038476228714}}",,2,3,parameter_transfer,,"0,1,2,4,5,6",1749417926.987305,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{4: {'norm': 3.2679243087768555, 'mean': -0.004095878917723894, 'std': 0.11110157519578934}}",,2,4,parameter_transfer,,"0,1,2,3,5,6",1749417926.987329,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{5: {'norm': 3.2663943767547607, 'mean': -0.00419625686481595, 'std': 0.11104574054479599}}",,2,5,parameter_transfer,,"0,1,2,3,4,6",1749417926.9873533,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{6: {'norm': 3.2670934200286865, 'mean': -0.00411222456023097, 'std': 0.11107267439365387}}",,2,6,parameter_transfer,,"0,1,2,3,4,5",1749417926.9873774,,,,,,,
,,0,,,AggregationEvent,,,,,,,7,,,,,,,"0,1,2,3,4,5,6",2,,aggregation,GossipAvg,,1749417926.9874043,,,,,,,
,,1,,,AggregationEvent,,,,,,,7,,,,,,,"1,0,2,3,4,5,6",2,,aggregation,GossipAvg,,1749417926.9874198,,,,,,,
,,2,,,AggregationEvent,,,,,,,7,,,,,,,"2,0,1,3,4,5,6",2,,aggregation,GossipAvg,,1749417926.9874303,,,,,,,
,,3,,,AggregationEvent,,,,,,,7,,,,,,,"3,0,1,2,4,5,6",2,,aggregation,GossipAvg,,1749417926.9874392,,,,,,,
,,4,,,AggregationEvent,,,,,,,7,,,,,,,"4,0,1,2,3,5,6",2,,aggregation,GossipAvg,,1749417926.9874487,,,,,,,
,,5,,,AggregationEvent,,,,,,,7,,,,,,,"5,0,1,2,3,4,6",2,,aggregation,GossipAvg,,1749417926.987458,,,,,,,
,,6,,,AggregationEvent,,,,,,,7,,,,,,,"6,0,1,2,3,4,5",2,,aggregation,GossipAvg,,1749417926.9874666,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,7,,2.302376468613883,,,2,,model_update,,,1749417930.448187,,,,,,,"0,1,2,3,4,5,6"
0.6674987518721918,,,,,EvaluationEvent,1.3992858641277357,"{'loss': 1.3992858641277357, 'accuracy': 0.6674987518721918}",,,,,,,,,,,,,2,,evaluation,,,1749417930.9518325,,,,,,,
,"0,1,2,3,4,5,6",,,,LocalTrainingEvent,,{},,,7,,,,,,,,,,3,,local_training,,,1749417930.9519432,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{0: {'norm': 3.267521858215332, 'mean': -0.004166055470705032, 'std': 0.11108525097370148}}",,3,0,parameter_transfer,,"1,2,3,4,5,6",1749417965.7772896,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{1: {'norm': 3.266878366470337, 'mean': -0.004161978140473366, 'std': 0.11106350272893906}}",,3,1,parameter_transfer,,"0,2,3,4,5,6",1749417965.777357,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{2: {'norm': 3.26747465133667, 'mean': -0.004187102895230055, 'std': 0.11108285933732986}}",,3,2,parameter_transfer,,"0,1,3,4,5,6",1749417965.7773933,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{3: {'norm': 3.267487049102783, 'mean': -0.004162555560469627, 'std': 0.11108420044183731}}",,3,3,parameter_transfer,,"0,1,2,4,5,6",1749417965.7774205,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,6,,,,"{4: {'norm': 3.2663590908050537, 'mean': -0.004148122854530811, 'std': 0.11104634404182434}}",,3,4,parameter_transfer,,"0,1,2,3,5,6",1749417965.7774448,,,,,,,
