accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,4195.0,,NetworkStructureEvent,,,0.1,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,5,,,,0,,network_structure,,,1749357926.9346547,star,1050,19,,173,5448,
,,,,,InitialStateEvent,,,,,,20,,,,,,,,,0,,initial_state,,,1749357926.9348147,star,,,,,,
0.0842,,,,,EvaluationEvent,2.402893885040283,"{'loss': 2.402893885040283, 'accuracy': 0.0842}",,,,,,,,,,,,,0,,evaluation,,,1749357931.0611112,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,LocalTrainingEvent,,{},,,20,,,,,,,,,,1,,local_training,,,1749357931.0612352,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,19,1,,,,"{0: {'norm': 3.4229660034179688, 'mean': 0.005677803419530392, 'std': 0.20162028074264526}, 1: {'norm': 3.415215015411377, 'mean': 0.0050919149070978165, 'std': 0.20117905735969543}, 2: {'norm': 3.429278612136841, 'mean': 0.004980837926268578, 'std': 0.20201079547405243}, 3: {'norm': 3.4250447750091553, 'mean': 0.0051543256267905235, 'std': 0.20175686478614807}, 4: {'norm': 3.4235897064208984, 'mean': 0.0047620926052331924, 'std': 0.2016807347536087}, 5: {'norm': 3.424748659133911, 'mean': 0.004577394109219313, 'std': 0.20175331830978394}, 6: {'norm': 3.4231438636779785, 'mean': 0.004593902733176947, 'std': 0.20165836811065674}, 7: {'norm': 3.424067497253418, 'mean': 0.005008377134799957, 'std': 0.20170292258262634}, 8: {'norm': 3.4205877780914307, 'mean': 0.005026817321777344, 'std': 0.2014973759651184}, 9: {'norm': 3.4253199100494385, 'mean': 0.00504489429295063, 'std': 0.20177586376667023}, 10: {'norm': 3.430513381958008, 'mean': 0.0051633939146995544, 'std': 0.20207898318767548}, 11: {'norm': 3.4390227794647217, 'mean': 0.004610595293343067, 'std': 0.20259389281272888}, 12: {'norm': 3.429844379425049, 'mean': 0.004732146859169006, 'std': 0.202050119638443}, 13: {'norm': 3.4274821281433105, 'mean': 0.00435427064076066, 'std': 0.20191937685012817}, 14: {'norm': 3.422337770462036, 'mean': 0.005099333822727203, 'std': 0.20159870386123657}, 15: {'norm': 3.4172027111053467, 'mean': 0.004938194528222084, 'std': 0.20130003988742828}, 16: {'norm': 3.432352304458618, 'mean': 0.00420739920809865, 'std': 0.20220953226089478}, 17: {'norm': 3.425506114959717, 'mean': 0.0049581448547542095, 'std': 0.2017889767885208}, 18: {'norm': 3.4295146465301514, 'mean': 0.004532618913799524, 'std': 0.20203523337841034}, 19: {'norm': 3.4275929927825928, 'mean': 0.0048076375387609005, 'std': 0.20191562175750732}}",,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",parameter_transfer,,0,1749357943.764557,,,,,,,
,,0,,,AggregationEvent,,,,,,,20,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",1,,aggregation,FedAvg,,1749357943.7647498,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,20,,2.97908647011183,,,1,,model_update,,,1749357943.9928267,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
0.578,,,,,EvaluationEvent,1.8159157920837403,"{'loss': 1.8159157920837403, 'accuracy': 0.578}",,,,,,,,,,,,,1,,evaluation,,,1749357944.334362,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,LocalTrainingEvent,,{},,,20,,,,,,,,,,2,,local_training,,,1749357944.3344917,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,19,1,,,,"{0: {'norm': 3.411938428878784, 'mean': 0.005005007144063711, 'std': 0.20098808407783508}, 1: {'norm': 3.422729969024658, 'mean': 0.0056217205710709095, 'std': 0.20160794258117676}, 2: {'norm': 3.43054461479187, 'mean': 0.005358332768082619, 'std': 0.2020757645368576}, 3: {'norm': 3.42153000831604, 'mean': 0.004987472668290138, 'std': 0.20155389606952667}, 4: {'norm': 3.419123888015747, 'mean': 0.004897763021290302, 'std': 0.20141427218914032}, 5: {'norm': 3.4248807430267334, 'mean': 0.0051634954288601875, 'std': 0.20174697041511536}, 6: {'norm': 3.424961805343628, 'mean': 0.004634225741028786, 'std': 0.20176458358764648}, 7: {'norm': 3.4226574897766113, 'mean': 0.004821883048862219, 'std': 0.20162437856197357}, 8: {'norm': 3.430607557296753, 'mean': 0.005115102510899305, 'std': 0.20208574831485748}, 9: {'norm': 3.425527811050415, 'mean': 0.004968931898474693, 'std': 0.2017900049686432}, 10: {'norm': 3.427316665649414, 'mean': 0.005184640176594257, 'std': 0.2018900215625763}, 11: {'norm': 3.4362363815307617, 'mean': 0.0052285706624388695, 'std': 0.2024146467447281}, 12: {'norm': 3.4297287464141846, 'mean': 0.0051046512089669704, 'std': 0.20203422009944916}, 13: {'norm': 3.4220690727233887, 'mean': 0.005653296131640673, 'std': 0.2015680968761444}, 14: {'norm': 3.427337169647217, 'mean': 0.004771445412188768, 'std': 0.2019014060497284}, 15: {'norm': 3.42431902885437, 'mean': 0.005076730158179998, 'std': 0.20171605050563812}, 16: {'norm': 3.4271111488342285, 'mean': 0.005188973620533943, 'std': 0.20187778770923615}, 17: {'norm': 3.4202752113342285, 'mean': 0.005127641838043928, 'std': 0.20147641003131866}, 18: {'norm': 3.422853708267212, 'mean': 0.0050458707846701145, 'std': 0.20163047313690186}, 19: {'norm': 3.421444892883301, 'mean': 0.005010748282074928, 'std': 0.20154829323291779}}",,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",parameter_transfer,,0,1749357947.0117824,,,,,,,
