accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,6520.0,,NetworkStructureEvent,,,0.5,"{'tier1_hospital': 1, 'tier2_hospital': 1, 'research_center': 1, 'mobile_unit': 1, 'edge_device': 1}",,5,,,,,5,,,,0,,network_structure,,,1749422888.9516132,ring,202,5,,33,664,
,,,,,InitialStateEvent,,,,,,5,,,,,,,,,0,,initial_state,,,1749422888.9517744,ring,,,,,,
0.038442336495257114,,,,,EvaluationEvent,2.109966757829583,"{'loss': 2.109966757829583, 'accuracy': 0.038442336495257114}",,,,,,,,,,,,,0,,evaluation,,,1749422903.4285412,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,1,,local_training,,,1749422903.4286768,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 3.329852819442749, 'mean': -0.0022853228729218245, 'std': 0.11326083540916443}}",,1,0,parameter_transfer,,"4,1",1749422930.1951044,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 3.3292882442474365, 'mean': -0.002276947721838951, 'std': 0.11324179917573929}}",,1,1,parameter_transfer,,"0,2",1749422930.1951637,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 3.328782796859741, 'mean': -0.0022257696837186813, 'std': 0.11322561651468277}}",,1,2,parameter_transfer,,"1,3",1749422930.195193,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 3.3289289474487305, 'mean': -0.0024195436853915453, 'std': 0.11322661489248276}}",,1,3,parameter_transfer,,"2,4",1749422930.195212,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 3.324673891067505, 'mean': -0.002310406882315874, 'std': 0.1130841076374054}}",,1,4,parameter_transfer,,"3,0",1749422930.195228,,,,,,,
,,0,,,AggregationEvent,,,,,,,3,,,,,,,"0,4,1",1,,aggregation,GossipAvg,,1749422930.1952505,,,,,,,
,,1,,,AggregationEvent,,,,,,,3,,,,,,,"1,0,2",1,,aggregation,GossipAvg,,1749422930.1952639,,,,,,,
,,2,,,AggregationEvent,,,,,,,3,,,,,,,"2,1,3",1,,aggregation,GossipAvg,,1749422930.1952717,,,,,,,
,,3,,,AggregationEvent,,,,,,,3,,,,,,,"3,2,4",1,,aggregation,GossipAvg,,1749422930.1952784,,,,,,,
,,4,,,AggregationEvent,,,,,,,3,,,,,,,"4,3,0",1,,aggregation,GossipAvg,,1749422930.195285,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,5.344147163858383,,,1,,model_update,,,1749422931.5363715,,,,,,,"0,1,2,3,4"
0.6674987518721918,,,,,EvaluationEvent,1.253184609870225,"{'loss': 1.253184609870225, 'accuracy': 0.6674987518721918}",,,,,,,,,,,,,1,,evaluation,,,1749422932.0325446,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,2,,local_training,,,1749422932.032654,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 3.326922655105591, 'mean': -0.002286769449710846, 'std': 0.1131611093878746}}",,2,0,parameter_transfer,,"4,1",1749422951.737047,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 3.3272786140441895, 'mean': -0.0022852791007608175, 'std': 0.11317324638366699}}",,2,1,parameter_transfer,,"0,2",1749422951.7370915,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 3.32621431350708, 'mean': -0.0021338933147490025, 'std': 0.11313998699188232}}",,2,2,parameter_transfer,,"1,3",1749422951.7371113,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 3.3290374279022217, 'mean': -0.002441775519400835, 'std': 0.11322983354330063}}",,2,3,parameter_transfer,,"2,4",1749422951.7371287,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 3.328472375869751, 'mean': -0.002298530424013734, 'std': 0.11321359872817993}}",,2,4,parameter_transfer,,"3,0",1749422951.7371488,,,,,,,
,,0,,,AggregationEvent,,,,,,,3,,,,,,,"0,4,1",2,,aggregation,GossipAvg,,1749422951.7371678,,,,,,,
,,1,,,AggregationEvent,,,,,,,3,,,,,,,"1,0,2",2,,aggregation,GossipAvg,,1749422951.737192,,,,,,,
,,2,,,AggregationEvent,,,,,,,3,,,,,,,"2,1,3",2,,aggregation,GossipAvg,,1749422951.737201,,,,,,,
,,3,,,AggregationEvent,,,,,,,3,,,,,,,"3,2,4",2,,aggregation,GossipAvg,,1749422951.7372093,,,,,,,
,,4,,,AggregationEvent,,,,,,,3,,,,,,,"4,3,0",2,,aggregation,GossipAvg,,1749422951.7372162,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,5,,5.700127601475882,,,2,,model_update,,,1749422952.880844,,,,,,,"0,1,2,3,4"
0.6674987518721918,,,,,EvaluationEvent,1.3222653147166095,"{'loss': 1.3222653147166095, 'accuracy': 0.6674987518721918}",,,,,,,,,,,,,2,,evaluation,,,1749422953.373129,,,,,,,
,"0,1,2,3,4",,,,LocalTrainingEvent,,{},,,5,,,,,,,,,,3,,local_training,,,1749422953.37324,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{0: {'norm': 3.3283209800720215, 'mean': -0.0022905238438397646, 'std': 0.11320860683917999}}",,3,0,parameter_transfer,,"4,1",1749422972.8371096,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{1: {'norm': 3.32663893699646, 'mean': -0.002262963680550456, 'std': 0.1131519228219986}}",,3,1,parameter_transfer,,"0,2",1749422972.8371525,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{2: {'norm': 3.3290185928344727, 'mean': -0.002231321996077895, 'std': 0.1132335290312767}}",,3,2,parameter_transfer,,"1,3",1749422972.8371713,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{3: {'norm': 3.3251900672912598, 'mean': -0.0021780577953904867, 'std': 0.11310429871082306}}",,3,3,parameter_transfer,,"2,4",1749422972.8371882,,,,,,,
,,,,,ParameterTransferEvent,,,,,,,,1,2,,,,"{4: {'norm': 3.333357095718384, 'mean': -0.0020898557268083096, 'std': 0.11338385194540024}}",,3,4,parameter_transfer,,"3,0",1749422972.837218,,,,,,,
,,0,,,AggregationEvent,,,,,,,3,,,,,,,"0,4,1",3,,aggregation,GossipAvg,,1749422972.8372374,,,,,,,
,,1,,,AggregationEvent,,,,,,,3,,,,,,,"1,0,2",3,,aggregation,GossipAvg,,1749422972.8372488,,,,,,,
