accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,5625.0,,NetworkStructureEvent,,,0.2,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,5,,,,0,,network_structure,,,1749398851.6073706,star,802,9,,48,1752,
,,,,,InitialStateEvent,,,,,,10,,,,,,,,,0,,initial_state,,,1749398851.6075468,star,,,,,,
0.0222,,,,,EvaluationEvent,2.3893185665130616,"{'loss': 2.3893185665130616, 'accuracy': 0.0222}",,,,,,,,,,,,,0,,evaluation,,,1749398854.1332202,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,1,,local_training,,,1749398854.1333447,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,9,1,,,,"{0: {'norm': 3.176650285720825, 'mean': -0.01255436148494482, 'std': 0.1867644339799881}, 1: {'norm': 3.194500207901001, 'mean': -0.012773273512721062, 'std': 0.18780384957790375}, 2: {'norm': 3.1827964782714844, 'mean': -0.01301122922450304, 'std': 0.18709620833396912}, 3: {'norm': 3.1847705841064453, 'mean': -0.013206908479332924, 'std': 0.18719911575317383}, 4: {'norm': 3.1710011959075928, 'mean': -0.012142141349613667, 'std': 0.18645811080932617}, 5: {'norm': 3.1609292030334473, 'mean': -0.012856004759669304, 'std': 0.18581534922122955}, 6: {'norm': 3.1851937770843506, 'mean': -0.012920315377414227, 'std': 0.18724411725997925}, 7: {'norm': 3.1858580112457275, 'mean': -0.012174687348306179, 'std': 0.18733328580856323}, 8: {'norm': 3.175248861312866, 'mean': -0.012826485559344292, 'std': 0.1866631656885147}, 9: {'norm': 3.167571544647217, 'mean': -0.012194882147014141, 'std': 0.18625213205814362}}",,1,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,1749398865.0371256,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",1,,aggregation,FedAvg,,1749398865.0372562,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,5.234371839785098,,,1,,model_update,,,1749398865.1487732,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.7443,,,,,EvaluationEvent,1.3317523704528809,"{'loss': 1.3317523704528809, 'accuracy': 0.7443}",,,,,,,,,,,,,1,,evaluation,,,1749398865.4832604,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,2,,local_training,,,1749398865.4833813,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,9,1,,,,"{0: {'norm': 3.1644554138183594, 'mean': -0.012106204405426979, 'std': 0.1860739141702652}, 1: {'norm': 3.1881561279296875, 'mean': -0.011417444795370102, 'std': 0.18751664459705353}, 2: {'norm': 3.1641592979431152, 'mean': -0.012213893234729767, 'std': 0.18604938685894012}, 3: {'norm': 3.1895833015441895, 'mean': -0.012488254345953465, 'std': 0.18753263354301453}, 4: {'norm': 3.181879758834839, 'mean': -0.011653227731585503, 'std': 0.18713156878948212}, 5: {'norm': 3.1713852882385254, 'mean': -0.012559665367007256, 'std': 0.18645311892032623}, 6: {'norm': 3.180636405944824, 'mean': -0.011941950768232346, 'std': 0.18703995645046234}, 7: {'norm': 3.172726631164551, 'mean': -0.011763468384742737, 'std': 0.1865842491388321}, 8: {'norm': 3.184231996536255, 'mean': -0.012886754237115383, 'std': 0.18718960881233215}, 9: {'norm': 3.172511339187622, 'mean': -0.011986070312559605, 'std': 0.1865573674440384}}",,2,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,1749398867.5316072,,,,,,,
,,0,,,AggregationEvent,,,,,,,10,,,,,,,"0,1,2,3,4,5,6,7,8,9",2,,aggregation,FedAvg,,1749398867.5317204,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,10,,5.367460718838052,,,2,,model_update,,,1749398867.6429913,,,,,,,"0,1,2,3,4,5,6,7,8,9"
0.8122,,,,,EvaluationEvent,0.890611374092102,"{'loss': 0.890611374092102, 'accuracy': 0.8122}",,,,,,,,,,,,,2,,evaluation,,,1749398867.9747124,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,LocalTrainingEvent,,{},,,10,,,,,,,,,,3,,local_training,,,1749398867.9748168,,,,1,,,
