timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753398126.9951391,1,-1,training,13.136622428894043,0,0,0,
1753398139.7826927,2,-1,training,4.4486565589904785,0,0,0,
1753398151.83506,3,-1,training,4.696381330490112,0,0,0,
1753398163.8862646,4,-1,training,4.564205169677734,0,0,0,
1753398175.6220832,5,-1,training,4.425637483596802,0,0,0,
1753398187.469765,6,-1,training,4.4354047775268555,0,0,0,
1753398199.4291918,7,-1,training,4.685776948928833,0,0,0,
1753398211.3272479,8,-1,training,4.4419310092926025,0,0,0,
1753398223.0767498,9,-1,training,4.4303436279296875,0,0,0,
1753398234.8289733,10,-1,training,4.463144063949585,0,0,0,
