round_num,accuracy,loss
0,0.1142,2.352116842651367
1,0.1358,2.519427564239502
2,0.1368,2.5074420249938965
3,0.2082,2.1846622924804686
4,0.1805,2.4181630908966065
5,0.2004,2.3820215702056884
6,0.223,2.224122037124634
7,0.2369,2.216954312133789
8,0.2227,2.199850970077515
9,0.2303,2.346598659133911
10,0.2301,2.46649545211792
