timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753368395.340658,1,641576800,0,20,12,25.888051509857178,0.024524827593079165,40.0,2.1573376258214316
1753368419.1196263,2,641576800,0,20,12,23.38542151451111,0.027927655680473357,40.0,1.948785126209259
1753368443.2468,3,641576800,0,20,12,23.733144283294678,0.031892107972088975,40.0,1.9777620236078899
1753368466.020597,4,641576800,0,20,12,22.359487295150757,0.033981101175105326,40.0,1.8632906079292297
1753368490.4878452,5,641576800,0,20,12,24.041046857833862,0.03276895572221276,40.0,2.003420571486155
1753368500.3417907,6,641576800,0,20,12,9.417078971862793,0.0856741248969697,40.0,0.784756580988566
1753368509.8692672,7,641576800,0,20,12,9.065377712249756,0.09007898246716785,40.0,0.7554481426874796
1753368519.2119663,8,641576800,0,20,12,8.87795090675354,0.0945037890851328,40.0,0.7398292422294617
1753368528.405529,9,641576800,0,20,12,8.701127529144287,0.0921719624627629,40.0,0.7250939607620239
1753368538.0094635,10,641576800,0,20,12,9.107508659362793,0.09079321589773312,40.0,0.7589590549468994
