timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753349621.7596743,1,25325400,0,5,5,22.8224139213562,0.031429628893409146,0.0,4.56448278427124
1753349628.9841926,2,25325400,0,5,5,7.0924365520477295,0.1122040351239006,0.0,1.418487310409546
1753349636.3463726,3,25325400,0,5,5,7.219402551651001,0.11354125138963796,0.0,1.4438805103302002
1753349643.742164,4,25325400,0,5,5,7.255264759063721,0.11621905306027915,0.0,1.4510529518127442
1753349650.8794568,5,25325400,0,5,5,6.984599351882935,0.12368640726215836,0.0,1.3969198703765868
1753349658.2734346,6,25325400,0,5,5,7.229248762130737,0.12229486480410197,0.0,1.4458497524261475
1753349665.545496,7,25325400,0,5,5,7.111921072006226,0.12605595463211508,0.0,1.422384214401245
1753349672.8985891,8,25325400,0,5,5,7.168842792510986,0.1267987074496315,0.0,1.4337685585021973
1753349680.441658,9,25325400,0,5,5,7.336699485778809,0.12456554909622107,0.0,1.4673398971557616
1753349687.6572077,10,25325400,0,5,5,7.030438661575317,0.13101600687226653,0.0,1.4060877323150636
