round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.101268768310547,3.0820565223693848,3.0811498165130615,3.0820565223693848,3.0820565223693848,3.0820565223693848,3.09568452835083,3.0820565223693848,3.0864057540893555,3.0734872817993164,3.0947468280792236,3.0820565223693848,3.0820565223693848,3.0927276611328125,3.0820565223693848,3.0820565223693848,3.0820565223693848,3.0820565223693848,3.0820565223693848,3.0900990962982178
2,3.0830750465393066,3.1053738594055176,3.092149496078491,3.0825583934783936,3.082603693008423,3.082644462585449,3.091221332550049,3.0875799655914307,3.0815837383270264,3.082350969314575,3.0829622745513916,3.0826854705810547,3.0827133655548096,3.082771062850952,3.120579719543457,3.082568883895874,3.0825870037078857,3.092970848083496,3.0826361179351807,3.082688331604004
3,3.090794086456299,3.0940308570861816,3.0772809982299805,3.1016578674316406,3.0850939750671387,3.0852270126342773,3.0853805541992188,3.090097188949585,3.085418939590454,3.0857601165771484,3.085893392562866,3.096680164337158,3.0862209796905518,3.086480140686035,3.0866758823394775,3.0996499061584473,3.0853283405303955,3.0821924209594727,3.085348606109619,3.085543394088745
4,3.0869197845458984,3.095433473587036,3.0865583419799805,3.0868866443634033,3.0891096591949463,3.112474203109741,3.0747315883636475,3.0796802043914795,3.086530923843384,3.0866003036499023,3.0866260528564453,3.086677312850952,3.0901601314544678,3.0926434993743896,3.0865073204040527,3.086501359939575,3.08627986907959,3.0883495807647705,3.0864784717559814,3.086559295654297
5,3.093163251876831,3.0889227390289307,3.0856828689575195,3.09183669090271,3.085597038269043,3.0836021900177,3.084634304046631,3.08552622795105,3.088655710220337,3.085984468460083,3.0859713554382324,3.085939884185791,3.092527151107788,3.095604658126831,3.0859134197235107,3.093492031097412,3.08587384223938,3.085862159729004,3.0858235359191895,3.0857861042022705
6,3.0870063304901123,3.0867369174957275,3.083526372909546,3.0867857933044434,3.0898666381835938,3.0881662368774414,3.0869498252868652,3.10686993598938,3.087218761444092,3.0872554779052734,3.087294101715088,3.0873866081237793,3.0896220207214355,3.0916848182678223,3.0973310470581055,3.09901762008667,3.0868301391601562,3.086869955062866,3.0869033336639404,3.086982488632202
7,3.0869901180267334,3.0888757705688477,3.093505382537842,3.089205503463745,3.0893588066101074,3.093275785446167,3.0896334648132324,3.0898280143737793,3.0889546871185303,3.0970213413238525,3.0883383750915527,3.0892410278320312,3.0893115997314453,3.0889649391174316,3.0894291400909424,3.0918891429901123,3.1058740615844727,3.088953733444214,3.089020252227783,3.089170455932617
8,3.0894758701324463,3.089817523956299,3.089873790740967,3.102400541305542,3.0898404121398926,3.0898678302764893,3.1032660007476807,3.0942509174346924,3.087850332260132,3.089853048324585,3.0896801948547363,3.0899012088775635,3.0899276733398438,3.099125623703003,3.1057164669036865,3.0948166847229004,3.087231397628784,3.0897421836853027,3.089768171310425,3.0898234844207764
9,3.0921313762664795,3.0923240184783936,3.092470407485962,3.0865535736083984,3.092076063156128,3.0875489711761475,3.0923280715942383,3.093803882598877,3.0979573726654053,3.0920674800872803,3.09424090385437,3.092296838760376,3.09238600730896,3.095078229904175,3.092308282852173,3.0917067527770996,3.0916554927825928,3.091884136199951,3.1001064777374268,3.096139430999756
10,3.0945324897766113,3.0914788246154785,3.091437816619873,3.0914103984832764,3.091848611831665,3.1015360355377197,3.092207193374634,3.0926289558410645,3.0902669429779053,3.0920450687408447,3.0920495986938477,3.0920708179473877,3.0915231704711914,3.0920608043670654,3.0800399780273438,3.092000961303711,3.0920162200927734,3.0990970134735107,3.092054843902588,3.092130184173584
