timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753367593.6774943,1,-1,training,17.34079122543335,0,0,0,
1753367615.7099545,2,-1,training,16.5451238155365,0,0,0,
1753367636.151682,3,-1,training,14.981745719909668,0,0,0,
1753367658.5053115,4,-1,training,16.76255488395691,0,0,0,
1753367667.5083904,5,-1,training,3.2585368156433105,0,0,0,
1753367676.4598348,6,-1,training,3.3147971630096436,0,0,0,
1753367697.3658495,7,-1,training,15.288527011871338,0,0,0,
1753367705.900323,8,-1,training,2.702219247817993,0,0,0,
1753367727.75336,9,-1,training,16.17418098449707,0,0,0,
1753367736.0038815,10,-1,training,2.4856438636779785,0,0,0,
