round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.323521137237549,3.3240058422088623,3.3240058422088623,3.3240058422088623,3.3240058422088623,3.3240058422088623,3.3240058422088623
2,3.3231847286224365,3.323948383331299,3.323948383331299,3.323948383331299,3.323948383331299,3.323948383331299,3.323948383331299
3,3.323857545852661,3.323857545852661,3.323857545852661,3.323964834213257,3.323857545852661,3.323857545852661,3.323857545852661
