round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.180744171142578,3.180098056793213,3.180744171142578,3.26688814163208,3.180744171142578,3.1813340187072754,3.3347606658935547,3.2558441162109375,3.180744171142578,3.180744171142578,3.183466911315918,3.180744171142578,3.430424451828003,3.1829721927642822,3.181187629699707,3.182326316833496,3.180744171142578,3.180744171142578,3.3156070709228516,3.1815547943115234
2,3.3620076179504395,3.2037436962127686,3.2655882835388184,3.2037436962127686,3.2394275665283203,3.2037436962127686,3.4700522422790527,3.3656444549560547,3.322665214538574,3.2422494888305664,3.2037436962127686,3.2037436962127686,3.660851001739502,3.2037436962127686,3.203213691711426,3.205876588821411,3.2037436962127686,3.2140579223632812,3.4795069694519043,3.2037436962127686
3,3.442422389984131,3.4015655517578125,3.370950222015381,3.264540672302246,3.360785722732544,3.3186607360839844,3.264540672302246,3.4539389610290527,3.4755568504333496,3.264540672302246,3.264540672302246,3.3816869258880615,3.600055456161499,3.264540672302246,3.264540672302246,3.300201416015625,3.264540672302246,3.315480947494507,3.264540672302246,3.2883107662200928
4,3.312723159790039,3.312723159790039,3.4142906665802,3.312723159790039,3.407148838043213,3.3887550830841064,3.312723159790039,3.501476287841797,3.312723159790039,3.4193668365478516,3.4522509574890137,3.4956157207489014,3.6124086380004883,3.481724500656128,3.33739972114563,3.339662790298462,3.312723159790039,3.3523690700531006,3.312723159790039,3.312723159790039
5,3.620368242263794,3.554553270339966,3.357520580291748,3.357520580291748,3.357520580291748,3.5014052391052246,3.611715078353882,3.5570731163024902,3.5937302112579346,3.357520580291748,3.503934383392334,3.357520580291748,3.6505608558654785,3.357520580291748,3.357520580291748,3.411780834197998,3.357520580291748,3.431885242462158,3.6487252712249756,3.414651870727539
6,3.718717336654663,3.6702957153320312,3.4533536434173584,3.638051986694336,3.4533536434173584,3.4533536434173584,3.4533536434173584,3.6944563388824463,3.4533536434173584,3.5622658729553223,3.637080430984497,3.6112186908721924,3.83957839012146,3.6658596992492676,3.4800829887390137,3.5295217037200928,3.4533536434173584,3.4533536434173584,3.703324317932129,3.4533536434173584
7,3.816441059112549,3.7084054946899414,3.644676923751831,3.7699801921844482,3.6944408416748047,3.700237989425659,3.7876076698303223,3.550518035888672,3.550518035888672,3.550518035888672,3.7191097736358643,3.550518035888672,3.550518035888672,3.7467658519744873,3.6169536113739014,3.550518035888672,3.677377223968506,3.550518035888672,3.7992615699768066,3.550518035888672
8,3.950989246368408,3.7889623641967773,3.744055986404419,3.645578384399414,3.789358615875244,3.7813894748687744,3.8884787559509277,3.645578384399414,3.880603551864624,3.645578384399414,3.8175864219665527,3.7776386737823486,3.9739744663238525,3.645578384399414,3.645578384399414,3.645578384399414,3.780320644378662,3.645578384399414,3.645578384399414,3.7202250957489014
9,4.025080680847168,3.743163824081421,3.743163824081421,3.933528423309326,3.743163824081421,3.743163824081421,3.964906692504883,3.9899048805236816,3.9459376335144043,3.8287417888641357,3.743163824081421,3.8728833198547363,5.221886157989502,3.920926332473755,3.8274965286254883,3.743163824081421,3.886561393737793,3.8099074363708496,3.743163824081421,3.743163824081421
10,4.105718612670898,4.017803192138672,3.9499619007110596,4.0142598152160645,3.9963033199310303,3.977041721343994,4.0508294105529785,3.848112106323242,3.848112106323242,3.848112106323242,3.848112106323242,3.848112106323242,3.848112106323242,3.848112106323242,3.848112106323242,3.977459669113159,4.0154829025268555,3.8948235511779785,4.059264183044434,3.9122633934020996
