timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753368693.8600178,1,-1,training,15.07416319847107,0,0,0,
1753368710.0766838,2,-1,training,10.740795135498047,0,0,0,
1753368726.6986828,3,-1,training,11.144709825515747,0,0,0,
1753368735.0837934,4,-1,training,2.8911936283111572,0,0,0,
1753368743.7519119,5,-1,training,3.136715888977051,0,0,0,
1753368752.3768835,6,-1,training,3.0244405269622803,0,0,0,
1753368761.356564,7,-1,training,3.5018298625946045,0,0,0,
1753368769.9672468,8,-1,training,3.0850117206573486,0,0,0,
1753368778.9300227,9,-1,training,3.444098711013794,0,0,0,
1753368787.6496146,10,-1,training,3.1723134517669678,0,0,0,
