round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.207326889038086,3.2059826850891113,3.2059826850891113,3.208885669708252,3.2059826850891113,3.2059826850891113,3.2059826850891113,3.218290090560913,3.208961009979248,3.2059826850891113,3.2108829021453857,3.1948113441467285,3.22503399848938,3.217235565185547,3.199641466140747,3.2122702598571777,3.204630136489868,3.2059826850891113,3.2059826850891113,3.2070586681365967
2,3.208984136581421,3.2288851737976074,3.207435369491577,3.211545467376709,3.220471143722534,3.2061643600463867,3.2061643600463867,3.205827474594116,3.2061643600463867,3.206043243408203,3.204402208328247,3.2061643600463867,3.199068546295166,3.2061643600463867,3.2061643600463867,3.2061643600463867,3.2043159008026123,3.2220194339752197,3.2061643600463867,3.2070152759552
3,3.211219310760498,3.2101409435272217,3.207932710647583,3.207329273223877,3.207239866256714,3.2204091548919678,3.207329273223877,3.206228733062744,3.1995840072631836,3.207329273223877,3.207329273223877,3.212191104888916,3.207329273223877,3.205416679382324,3.2188096046447754,3.2073471546173096,3.207329273223877,3.207329273223877,3.207329273223877,3.211725950241089
4,3.2165236473083496,3.207813262939453,3.2083122730255127,3.207813262939453,3.2110681533813477,3.214571714401245,3.207521677017212,3.2045884132385254,3.207813262939453,3.2118210792541504,3.2095723152160645,3.207813262939453,3.207763671875,3.2117669582366943,3.208315849304199,3.207813262939453,3.2054944038391113,3.207813262939453,3.207813262939453,3.207813262939453
5,3.209932327270508,3.208021402359009,3.208021402359009,3.208021402359009,3.2203197479248047,3.208021402359009,3.2035958766937256,3.212033748626709,3.2143754959106445,3.210130214691162,3.2072527408599854,3.208021402359009,3.1978142261505127,3.2064590454101562,3.208021402359009,3.212200403213501,3.210322856903076,3.208021402359009,3.208021402359009,3.2138588428497314
6,3.2156856060028076,3.207784652709961,3.207784652709961,3.207784652709961,3.207784652709961,3.2110114097595215,3.207824945449829,3.2006053924560547,3.207784652709961,3.207784652709961,3.207784652709961,3.2075963020324707,3.218820810317993,3.2099504470825195,3.2145116329193115,3.2150094509124756,3.207784652709961,3.2108516693115234,3.2094218730926514,3.2132246494293213
7,3.2087936401367188,3.211392879486084,3.2087936401367188,3.209299087524414,3.220555305480957,3.200063705444336,3.212613821029663,3.2087936401367188,3.216641902923584,3.211733341217041,3.2049591541290283,3.2087936401367188,3.2131690979003906,3.2087936401367188,3.2087936401367188,3.212862014770508,3.2079784870147705,3.2087936401367188,3.2087936401367188,3.214498281478882
8,3.209381580352783,3.2061150074005127,3.209381580352783,3.210568904876709,3.204543113708496,3.209381580352783,3.2168996334075928,3.2091665267944336,3.209381580352783,3.2019197940826416,3.21103572845459,3.2065670490264893,3.204529285430908,3.2039408683776855,3.215681314468384,3.209381580352783,3.209381580352783,3.209381580352783,3.207106113433838,3.209381580352783
9,3.210036277770996,3.2198472023010254,3.2080013751983643,3.207218647003174,3.2080013751983643,3.2080013751983643,3.213988780975342,3.210763454437256,3.2080013751983643,3.2080013751983643,3.211629629135132,3.207231044769287,3.201596975326538,3.210958480834961,3.2080013751983643,3.2110936641693115,3.2080013751983643,3.2109487056732178,3.214613437652588,3.2080013751983643
10,3.2090322971343994,3.2090322971343994,3.2123911380767822,3.2062437534332275,3.2051656246185303,3.2090322971343994,3.2106072902679443,3.220271587371826,3.2090322971343994,3.2090322971343994,3.2090322971343994,3.214040517807007,3.199248790740967,3.2090322971343994,3.216827154159546,3.209963798522949,3.212888479232788,3.2090322971343994,3.2123360633850098,3.2127819061279297
