timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753360187.454325,1,-1,training,20.36454963684082,0,0,0,
1753360209.5065255,2,-1,training,20.24819540977478,0,0,0,
1753360228.5516694,3,-1,training,17.242692470550537,0,0,0,
1753360246.0218558,4,-1,training,15.579807043075562,0,0,0,
1753360265.0637226,5,-1,training,17.19953465461731,0,0,0,
1753360282.7446494,6,-1,training,15.818362951278687,0,0,0,
1753360300.2084565,7,-1,training,15.541097164154053,0,0,0,
1753360305.7179925,8,-1,training,3.6322011947631836,0,0,0,
1753360310.7194846,9,-1,training,3.136690616607666,0,0,0,
1753360315.2598917,10,-1,training,2.6182217597961426,0,0,0,
