round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24
1,3.3213517665863037,3.3285419940948486,3.3250391483306885,3.3283488750457764,3.319950819015503,3.3195242881774902,3.321981430053711,3.319725275039673,3.323580265045166,3.3196041584014893,3.323533773422241,3.3270487785339355,3.326481580734253,3.324477434158325,3.3237268924713135,3.3287363052368164,3.3288140296936035,3.324188709259033,3.331592082977295,3.32287335395813,3.3224899768829346,3.32275652885437,3.324301242828369,3.317068338394165,3.3269104957580566
2,3.3298163414001465,3.328981876373291,3.3229353427886963,3.3263351917266846,3.3235530853271484,3.3202903270721436,3.319601058959961,3.3262779712677,3.32070255279541,3.3256263732910156,3.3259825706481934,3.3265135288238525,3.3261234760284424,3.3270442485809326,3.323906660079956,3.330812931060791,3.330655813217163,3.3264050483703613,3.33011794090271,3.3206117153167725,3.323167085647583,3.3232433795928955,3.326251268386841,3.3193392753601074,3.3296573162078857
3,3.3364417552948,3.325017213821411,3.327768564224243,3.330095052719116,3.32700777053833,3.3226211071014404,3.318023920059204,3.3249011039733887,3.322458028793335,3.318931818008423,3.3223671913146973,3.3235721588134766,3.3264176845550537,3.326251983642578,3.328531265258789,3.324772596359253,3.3242545127868652,3.326108455657959,3.327965259552002,3.3263931274414062,3.3278372287750244,3.321321964263916,3.324679136276245,3.326028823852539,3.324066400527954
