timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753354106.305994,1,-1,training,9.014630317687988,0,0,0,
1753354110.7171955,2,-1,training,3.250063180923462,0,0,0,
1753354114.970474,3,-1,training,3.2444300651550293,0,0,0,
1753354119.2389636,4,-1,training,3.2587084770202637,0,0,0,
1753354123.487551,5,-1,training,3.2089955806732178,0,0,0,
1753354127.6810954,6,-1,training,3.1917550563812256,0,0,0,
1753354131.9195573,7,-1,training,3.2078630924224854,0,0,0,
1753354136.1451437,8,-1,training,3.193922996520996,0,0,0,
1753354140.3573523,9,-1,training,3.2165825366973877,0,0,0,
1753354144.6012602,10,-1,training,3.2353148460388184,0,0,0,
