timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753356662.9955637,1,-1,training,22.165644645690918,0,0,0,
1753356670.3395288,2,-1,training,6.410478353500366,0,0,0,
1753356677.7829194,3,-1,training,6.543067932128906,0,0,0,
1753356685.2874641,4,-1,training,6.576165199279785,0,0,0,
1753356692.5852964,5,-1,training,6.384739875793457,0,0,0,
1753356700.0464313,6,-1,training,6.515066385269165,0,0,0,
1753356707.429281,7,-1,training,6.436976671218872,0,0,0,
1753356714.9584143,8,-1,training,6.607659578323364,0,0,0,
1753356722.5573463,9,-1,training,6.6737189292907715,0,0,0,
1753356729.8531177,10,-1,training,6.343796253204346,0,0,0,
