timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753373893.3319535,1,-1,training,26.205607414245605,0,0,0,
1753373921.407116,2,-1,training,26.490872859954834,0,0,0,
1753373945.7670202,3,-1,training,22.985571146011353,0,0,0,
1753373951.7104325,4,-1,training,4.3925182819366455,0,0,0,
1753373958.6287856,5,-1,training,5.505290269851685,0,0,0,
1753373978.861648,6,-1,training,18.795215606689453,0,0,0,
1753373986.1638672,7,-1,training,5.72063422203064,0,0,0,
1753373993.172695,8,-1,training,5.578274965286255,0,0,0,
1753374018.4225123,9,-1,training,23.81584334373474,0,0,0,
1753374025.7258544,10,-1,training,5.8866496086120605,0,0,0,
