round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.2462737560272217,3.2292277812957764,3.1945250034332275,3.1882472038269043,3.1942198276519775,3.2357852458953857,3.208085060119629,3.182260513305664,3.201862335205078,3.1882472038269043
2,3.2252519130706787,3.218078136444092,3.1997487545013428,3.214885950088501,3.2042343616485596,3.2112929821014404,3.2079219818115234,3.1964898109436035,3.207357406616211,3.192596435546875
3,3.211634874343872,3.212470054626465,3.2093424797058105,3.2122890949249268,3.202359199523926,3.2071266174316406,3.2090060710906982,3.205341100692749,3.2013680934906006,3.1982271671295166
4,3.209775686264038,3.235377311706543,3.2074360847473145,3.2234599590301514,3.2025341987609863,3.1969707012176514,3.203185558319092,3.203022003173828,3.201082706451416,3.205540895462036
5,3.207289457321167,3.234927177429199,3.2180676460266113,3.2092180252075195,3.20556378364563,3.1985299587249756,3.188709259033203,3.209834575653076,3.204641103744507,3.2137320041656494
6,3.229902982711792,3.232992172241211,3.212794065475464,3.1966452598571777,3.2015230655670166,3.220935344696045,3.181990146636963,3.2008535861968994,3.2090249061584473,3.1988658905029297
7,3.228430986404419,3.2155215740203857,3.206313133239746,3.2038557529449463,3.218482255935669,3.2173659801483154,3.200208902359009,3.2076215744018555,3.2038938999176025,3.2083756923675537
8,3.222677230834961,3.2175140380859375,3.1945838928222656,3.207624912261963,3.2112202644348145,3.212726593017578,3.205110788345337,3.1981842517852783,3.2312042713165283,3.205928325653076
9,3.2126364707946777,3.2117388248443604,3.206214189529419,3.208470106124878,3.202610969543457,3.2131166458129883,3.202254056930542,3.2042317390441895,3.2290074825286865,3.219703197479248
10,3.210108518600464,3.2043721675872803,3.203949213027954,3.1992690563201904,3.216238021850586,3.209712505340576,3.210177421569824,3.2134854793548584,3.2323668003082275,3.216094732284546
