timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753358677.0418322,1,33767200,0,10,8,20.958372116088867,0.02003972434851386,19.999999999999996,2.6197965145111084
1753358695.3143172,2,33767200,0,10,8,17.983676433563232,0.025901266724898907,19.999999999999996,2.247959554195404
1753358700.8629541,3,33767200,0,10,8,5.2470543384552,0.08827810236407271,19.999999999999996,0.6558817923069
1753358706.433625,4,33767200,0,10,8,5.273280143737793,0.09121457364088735,19.999999999999996,0.6591600179672241
1753358712.3937566,5,33767200,0,10,8,5.620607852935791,0.08694789118666928,19.999999999999996,0.7025759816169739
1753358718.2369027,6,33767200,0,10,8,5.468384504318237,0.09359254083099776,19.999999999999996,0.6835480630397797
1753358723.8114357,7,33767200,0,10,8,5.22507905960083,0.1014912872993949,19.999999999999996,0.6531348824501038
1753358729.9140348,8,33767200,0,10,8,5.763498544692993,0.09813483869459848,19.999999999999996,0.7204373180866241
1753358736.0385263,9,33767200,0,10,8,5.742234706878662,0.10304350661445422,19.999999999999996,0.7177793383598328
1753358741.8193007,10,33767200,0,10,8,5.39082932472229,0.11339628156962496,19.999999999999996,0.6738536655902863
