timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753380649.47199,1,26127760,0,5,3,31.45178771018982,0.005064894926414298,40.0,10.48392923672994
1753380682.4990072,2,26127760,0,5,3,32.7745680809021,0.004656049154433275,40.0,10.924856026967367
1753380711.1817503,3,26127760,0,5,3,28.406744956970215,0.005759195580057375,40.0,9.468914985656738
1753380719.8597312,4,26127760,0,5,3,8.386005401611328,0.021178140424984115,40.0,2.795335133870443
1753380728.572433,5,26127760,0,5,3,8.40711236000061,0.024110537759005908,40.0,2.80237078666687
1753380737.6173112,6,26127760,0,5,3,8.73961877822876,0.022621123989125237,40.0,2.9132062594095864
1753380746.3995562,7,26127760,0,5,3,8.473969459533691,0.024156329684396138,40.0,2.8246564865112305
1753380755.3777618,8,26127760,0,5,3,8.633169651031494,0.02342129347311518,40.0,2.877723217010498
1753380764.39727,9,26127760,0,5,3,8.659345865249634,0.024216609806698687,40.0,2.886448621749878
1753380773.250937,10,26127760,0,5,3,8.483589172363281,0.02451792463944329,40.0,2.8278630574544272
