round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.2812039852142334,3.283728837966919,3.2812039852142334,3.344362258911133,3.2812039852142334,3.2811968326568604,3.2812039852142334,3.2812039852142334,3.301194906234741,3.2825779914855957,3.283250570297241,3.2812039852142334,3.396915912628174,3.2812039852142334,3.2812039852142334,3.2812039852142334,3.285614490509033,3.2812039852142334,3.2812039852142334,3.2812039852142334
2,3.320070743560791,3.31565523147583,3.2854039669036865,3.285594940185547,3.2854723930358887,3.285252332687378,3.4706897735595703,3.2860777378082275,3.286496162414551,3.2867250442504883,3.3118515014648438,3.2872276306152344,3.2875518798828125,3.2841882705688477,3.2849655151367188,3.2846436500549316,3.284780263900757,3.289161443710327,3.4796996116638184,3.2854576110839844
3,3.297990083694458,3.3944733142852783,3.3460745811462402,3.2992842197418213,3.3003814220428467,3.305959939956665,3.5199332237243652,3.2967255115509033,3.414742946624756,3.2984228134155273,3.298866033554077,3.394235372543335,3.300041913986206,3.3013076782226562,3.302487850189209,3.303915500640869,3.3046467304229736,3.3194029331207275,3.306518077850342,3.3080103397369385
4,3.47067928314209,3.3164713382720947,3.3163764476776123,3.316222906112671,3.317486047744751,3.318524122238159,3.3201394081115723,3.5020034313201904,3.4703307151794434,3.344180107116699,3.388707160949707,3.43306565284729,3.6379716396331787,3.3114473819732666,3.3120439052581787,3.315751314163208,3.3129234313964844,3.3133225440979004,3.31343150138855,3.3140029907226562
5,3.4944558143615723,3.4634034633636475,3.3458290100097656,3.346858501434326,3.3490796089172363,3.3509438037872314,3.35321044921875,3.546454906463623,3.50801157951355,3.423178195953369,3.350443124771118,3.3505470752716064,3.7399041652679443,3.337167501449585,3.3386929035186768,3.340364933013916,3.3415205478668213,3.38098406791687,3.5946853160858154,3.346487283706665
6,3.5856332778930664,3.3926472663879395,3.3931517601013184,3.5478005409240723,3.4306650161743164,3.400944948196411,3.40433669090271,3.552816390991211,3.5251152515411377,3.403409957885742,3.4037654399871826,3.406860828399658,3.409353494644165,3.3962879180908203,3.3997833728790283,3.4240708351135254,3.4056689739227295,3.408740282058716,3.625565528869629,3.4324824810028076
7,3.6642613410949707,3.521566867828369,3.5185649394989014,3.5891640186309814,3.4275712966918945,3.4300215244293213,3.4319655895233154,3.4342551231384277,3.628997802734375,3.4275100231170654,3.553138256072998,3.429762125015259,3.430799722671509,3.5740020275115967,3.4349045753479004,3.437042236328125,3.438465118408203,3.4399943351745605,3.4411001205444336,3.4660816192626953
8,3.6905691623687744,3.610628843307495,3.4601900577545166,3.651714563369751,3.536414384841919,3.456598997116089,3.4583752155303955,3.4605519771575928,3.462315320968628,3.4558558464050293,3.6194238662719727,3.4541759490966797,3.4552230834960938,3.4573512077331543,3.453688859939575,3.4547998905181885,3.5707767009735107,3.4895365238189697,3.4566829204559326,3.517537832260132
9,3.493431806564331,3.485643148422241,3.4821512699127197,3.482853889465332,3.5569028854370117,3.474038600921631,3.7049338817596436,3.47641921043396,3.6862375736236572,3.4783859252929688,3.4790713787078857,3.6111721992492676,3.4756522178649902,3.667343854904175,3.4783928394317627,3.4798083305358887,3.6177053451538086,3.4778101444244385,3.7126548290252686,3.539783477783203
10,3.5299386978149414,3.7072227001190186,3.535606861114502,3.738452672958374,3.5411229133605957,3.6449975967407227,3.546370506286621,3.538775682449341,3.792175531387329,3.6144745349884033,3.539227247238159,3.542611598968506,3.541227102279663,3.546945333480835,3.5580050945281982,3.546564817428589,3.6854662895202637,3.5965211391448975,3.549004316329956,3.5409040451049805
