accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,2865.0,,,,,,,,NetworkStructureEvent,,,0.2,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753351755.4883873,star,,,,,430,,9,,80,3024,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753351755.4885998,star,,,,,,,,,,,
0.1103,,,,,,,,,,,,,EvaluationEvent,2.357732875061035,"{'loss': 2.357732875061035, 'accuracy': 0.1103}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753351758.886427,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753351758.886614,,,,,,,,,3,,,
,,0.8,,,,,0.8,,,,"{2: 1.0, 6: 1.0, 1: 1.0, 9: 1.0, 3: 1.0, 8: 1.0, 4: 1.0, 5: 1.0}",,SamplingEvent,,,,,,,,,8,,,,,,,,,,1,"[2, 6, 1, 9, 3, 8, 4, 5]",,,,,resource_sampling,,,,,,1753351758.8868392,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,22.233747482299805,1753351781.1204472,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,9,1,,,,"{0: {'norm': 3.371413469314575, 'mean': -0.004800797440111637, 'std': 0.19860441982746124}, 1: {'norm': 3.3993735313415527, 'mean': -0.0037688021548092365, 'std': 0.20027455687522888}, 2: {'norm': 3.364107608795166, 'mean': -0.004946952685713768, 'std': 0.19817021489143372}, 3: {'norm': 3.399138927459717, 'mean': -0.004426510073244572, 'std': 0.20024727284908295}, 4: {'norm': 3.3576416969299316, 'mean': -0.004932630341500044, 'std': 0.19778943061828613}, 5: {'norm': 3.3580663204193115, 'mean': -0.004000332672148943, 'std': 0.1978355199098587}, 6: {'norm': 3.388594388961792, 'mean': -0.0047600893303751945, 'std': 0.19961810111999512}, 7: {'norm': 3.371413469314575, 'mean': -0.004800797440111637, 'std': 0.19860441982746124}, 8: {'norm': 3.390784502029419, 'mean': -0.003094607498496771, 'std': 0.1997799277305603}, 9: {'norm': 3.3798038959503174, 'mean': -0.004867594689130783, 'std': 0.19909736514091492}}",,,,1,,,,,"1,2,3,4,5,6,7,8,9",parameter_transfer,,0,,,,1753351781.2548542,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,10,,,,,,,,"0,1,2,3,4,5,6,7,8,9",,,1,,,,,,aggregation,FedAvg,,,,,1753351781.2550385,,,,,,,,,,,,
,,,,,,,,,,,,,AggregationCostEvent,,,,,,,,,,,,,,,,,,,1,,,,,,resource_aggregation_cost,,,,,,1753351781.3772929,,,,,,,,,,,,
,,,,,,,,,,,,,ModelUpdateEvent,,,,,,,,,,,,10,,6.771758243463192,,,,,1,,,,,,model_update,,,,,,1753351781.4164038,,,,,,,,,,,,"0,1,2,3,4,5,6,7,8,9"
