round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6
1,3.269792079925537,3.2706801891326904,3.27293062210083,3.2709898948669434,3.271817445755005,3.2706210613250732,3.2701690196990967
2,3.2700657844543457,3.2713329792022705,3.271273374557495,3.2698066234588623,3.2711665630340576,3.271824836730957,3.270508050918579
3,3.2708580493927,3.2706995010375977,3.2714507579803467,3.270085096359253,3.270202398300171,3.2716822624206543,3.273141384124756
