timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753393050.9779446,1,-1,training,22.944526195526123,0,0,0,
1753393076.8720021,2,-1,training,22.88530683517456,0,0,0,
1753393085.1239746,3,-1,training,5.494837999343872,0,0,0,
1753393109.8375401,4,-1,training,22.130515336990356,0,0,0,
1753393118.0161974,5,-1,training,5.411767244338989,0,0,0,
1753393125.2377143,6,-1,training,4.443441152572632,0,0,0,
1753393133.0076864,7,-1,training,4.9905173778533936,0,0,0,
1753393141.0040011,8,-1,training,5.259234428405762,0,0,0,
1753393149.1686764,9,-1,training,5.3039610385894775,0,0,0,
1753393157.0958848,10,-1,training,5.179174900054932,0,0,0,
