timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753371755.3150287,1,-1,training,15.601462602615356,0,0,0,
1753371770.5495713,2,-1,training,14.1612389087677,0,0,0,
1753371778.3758767,3,-1,training,6.8691887855529785,0,0,0,
1753371785.6738605,4,-1,training,6.365856647491455,0,0,0,
1753371793.1601532,5,-1,training,6.5124242305755615,0,0,0,
1753371800.7369928,6,-1,training,6.480087995529175,0,0,0,
1753371808.3337092,7,-1,training,6.628230810165405,0,0,0,
1753371815.6004004,8,-1,training,6.302637577056885,0,0,0,
1753371823.089172,9,-1,training,6.556460380554199,0,0,0,
1753371830.592393,10,-1,training,6.542917013168335,0,0,0,
