accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4305.0,,,,,,,,NetworkStructureEvent,,,0.2222222222222222,,"{'tier1_hospital': 2, 'tier2_hospital': 2, 'research_center': 2, 'mobile_unit': 2, 'edge_device': 2}",,10,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753359134.5403328,ring,,,,,630,,10,,65,2128,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,10,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753359134.5405676,ring,,,,,,,,,,,
0.0635,,,,,,,,,,,,,EvaluationEvent,2.3444145153045652,"{'loss': 2.3444145153045652, 'accuracy': 0.0635}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753359137.729767,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9",,,,,,,,,,,,LocalTrainingEvent,,{},,,,10,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753359137.7299652,,,,,,,,,3,,,
,,1.0,,,,,1.0,,,,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0}",,SamplingEvent,,,,,,,,,10,,,,,,,,,,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",,,,,resource_sampling,,,,,,1753359137.730034,,10,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,22.068084239959717,1753359159.7981393,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.251032829284668, 'mean': -0.014679481275379658, 'std': 0.19100569188594818}}",,,,1,,,,,0,parameter_transfer,,"9,1",,,,1753359159.9338403,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.262824296951294, 'mean': -0.013593461364507675, 'std': 0.1917826235294342}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753359159.9339147,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.240718126296997, 'mean': -0.015586663037538528, 'std': 0.19032397866249084}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753359159.9339473,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.251875638961792, 'mean': -0.012414462864398956, 'std': 0.19121602177619934}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753359159.933977,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.23785400390625, 'mean': -0.015940627083182335, 'std': 0.19012530148029327}}",,,,1,,,,,4,parameter_transfer,,"3,5",,,,1753359159.9340038,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{5: {'norm': 3.2824552059173584, 'mean': -0.014974119141697884, 'std': 0.19284002482891083}}",,,,1,,,,,5,parameter_transfer,,"4,6",,,,1753359159.934029,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{6: {'norm': 3.250124931335449, 'mean': -0.014774162322282791, 'std': 0.19094473123550415}}",,,,1,,,,,6,parameter_transfer,,"5,7",,,,1753359159.9340549,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{7: {'norm': 3.224270820617676, 'mean': -0.014986074529588223, 'std': 0.18940001726150513}}",,,,1,,,,,7,parameter_transfer,,"6,8",,,,1753359159.9341311,,,,,,,,,,,,
