round_num,node_0,node_1,node_2,node_3,node_4
1,4.37294864654541,4.3465256690979,4.758544445037842,4.724955081939697,4.771576404571533
2,4.718944549560547,4.8300042152404785,5.057648658752441,5.10231876373291,5.049631118774414
3,5.246152877807617,5.288400173187256,5.3776726722717285,5.389153957366943,5.440828323364258
