timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753371399.8515794,1,-1,training,29.339940786361694,0,0,0,
1753371425.4289305,2,-1,training,24.256067037582397,0,0,0,
1753371456.0772898,3,-1,training,29.312381267547607,0,0,0,
1753371464.0923827,4,-1,training,6.613731145858765,0,0,0,
1753371472.1269426,5,-1,training,6.766849517822266,0,0,0,
1753371480.898514,6,-1,training,7.486213445663452,0,0,0,
1753371489.5092127,7,-1,training,7.312483072280884,0,0,0,
1753371498.0334406,8,-1,training,7.231047868728638,0,0,0,
1753371506.7418444,9,-1,training,7.381582498550415,0,0,0,
1753371515.3913503,10,-1,training,7.208953380584717,0,0,0,
