round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.142977237701416,3.1556217670440674,3.154710531234741,3.151806116104126,3.150343656539917,3.162484645843506,3.1376802921295166,3.1570892333984375,3.142894983291626,3.1467270851135254
2,3.1365041732788086,3.149540901184082,3.143493890762329,3.135991334915161,3.1410725116729736,3.142791271209717,3.1336429119110107,3.137514352798462,3.147611618041992,3.138864278793335
3,3.1497254371643066,3.144274950027466,3.137204885482788,3.1382033824920654,3.1342806816101074,3.1354901790618896,3.1383817195892334,3.130554676055908,3.1448209285736084,3.1467180252075195
4,3.140644073486328,3.1458816528320312,3.139292001724243,3.133061170578003,3.139068603515625,3.146604061126709,3.1347389221191406,3.1410861015319824,3.1470563411712646,3.1375045776367188
5,3.12605357170105,3.1469502449035645,3.1392569541931152,3.1246304512023926,3.145430564880371,3.1572113037109375,3.131981372833252,3.146665573120117,3.1448700428009033,3.1474175453186035
6,3.1450445652008057,3.140998125076294,3.1357791423797607,3.144291877746582,3.161015510559082,3.158027172088623,3.1490283012390137,3.144418478012085,3.1419851779937744,3.1428754329681396
7,3.152369260787964,3.1430106163024902,3.150695562362671,3.1528031826019287,3.146214246749878,3.132596492767334,3.1495790481567383,3.1408934593200684,3.1423561573028564,3.14955997467041
8,3.1409661769866943,3.1576006412506104,3.142991065979004,3.152763843536377,3.1371889114379883,3.1418466567993164,3.1522016525268555,3.1445040702819824,3.1454880237579346,3.1384384632110596
9,3.131585121154785,3.143296718597412,3.144902229309082,3.13683819770813,3.1519153118133545,3.1369729042053223,3.1406333446502686,3.140761375427246,3.148538589477539,3.1416871547698975
10,3.159301996231079,3.145717144012451,3.143174648284912,3.139699697494507,3.1433207988739014,3.1376774311065674,3.130836248397827,3.135343313217163,3.1399450302124023,3.143167495727539
