accuracy,active_nodes,actual_client_rate,actual_data_rate,aggregator_node,avg_bandwidth_mbps,batches_processed,client_sampling_rate,communication_savings_percent,computation_type,current_epoch,data_sampling_rates,epochs_completed,event_type,loss,metrics,network_density,node_id,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_sampled_clients,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,resource_efficiency_score,round_completion_time,round_num,sampled_clients,sampled_clients_count,sampled_data_points,samples_processed,source_nodes,step_name,strategy_name,target_nodes,throughput_samples_per_sec,time_per_client,time_taken,timestamp,topology_type,total_clients,total_clients_involved,total_communication_bytes,total_computation_time,total_cpu_cores,total_data_points,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,,,4645.0,,,,,,,,NetworkStructureEvent,,,0.10526315789473684,,"{'tier1_hospital': 4, 'tier2_hospital': 4, 'research_center': 4, 'mobile_unit': 4, 'edge_device': 4}",,20,,,,,,5,,,,,,0,,,,,,network_structure,,,,,,1753361269.7884042,ring,,,,,1408,,20,,176,4336,
,,,,,,,,,,,,,InitialStateEvent,,,,,,,20,,,,,,,,,,,,0,,,,,,initial_state,,,,,,1753361269.7886345,ring,,,,,,,,,,,
0.0965,,,,,,,,,,,,,EvaluationEvent,2.352155838775635,"{'loss': 2.352155838775635, 'accuracy': 0.0965}",,,,,,,,,,,,,,,,,0,,,,,,evaluation,,,,,,1753361274.4495788,,,,,,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",,,,,,,,,,,,LocalTrainingEvent,,{},,,,20,,,,,,,,,,,,,1,,,,,,local_training,,,,,,1753361274.4497852,,,,,,,,,3,,,
,,1.0,,,,,1.0,,,,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0}",,SamplingEvent,,,,,,,,,20,,,,,,,,,,1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",,,,,resource_sampling,,,,,,1753361274.4498641,,20,,,,,,,,,,
,,,,,,0,,,training,,,0,ComputationTimeEvent,,,,-1,,,,,,,,,,,,,,,1,,,,0,,resource_computation_time,,,,,15.856569051742554,1753361290.3064473,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{0: {'norm': 3.416456699371338, 'mean': 0.015408805571496487, 'std': 0.20072607696056366}}",,,,1,,,,,0,parameter_transfer,,"19,1",,,,1753361290.564921,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{1: {'norm': 3.4101994037628174, 'mean': 0.017427660524845123, 'std': 0.20019078254699707}}",,,,1,,,,,1,parameter_transfer,,"0,2",,,,1753361290.5649986,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{2: {'norm': 3.3946175575256348, 'mean': 0.01566953770816326, 'std': 0.19941505789756775}}",,,,1,,,,,2,parameter_transfer,,"1,3",,,,1753361290.5650315,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{3: {'norm': 3.4208738803863525, 'mean': 0.014898453839123249, 'std': 0.20102559030056}}",,,,1,,,,,3,parameter_transfer,,"2,4",,,,1753361290.565061,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{4: {'norm': 3.4216926097869873, 'mean': 0.013043796643614769, 'std': 0.20120279490947723}}",,,,1,,,,,4,parameter_transfer,,"3,5",,,,1753361290.5650887,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{5: {'norm': 3.3651115894317627, 'mean': 0.017221441492438316, 'std': 0.19754184782505035}}",,,,1,,,,,5,parameter_transfer,,"4,6",,,,1753361290.5651557,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{6: {'norm': 3.3743221759796143, 'mean': 0.011557942256331444, 'std': 0.19849762320518494}}",,,,1,,,,,6,parameter_transfer,,"5,7",,,,1753361290.5651832,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{7: {'norm': 3.3912851810455322, 'mean': 0.014176813885569572, 'std': 0.19932988286018372}}",,,,1,,,,,7,parameter_transfer,,"6,8",,,,1753361290.565209,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{8: {'norm': 3.426140546798706, 'mean': 0.014469729736447334, 'std': 0.2013680636882782}}",,,,1,,,,,8,parameter_transfer,,"7,9",,,,1753361290.565235,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{9: {'norm': 3.3766543865203857, 'mean': 0.014444734901189804, 'std': 0.19844625890254974}}",,,,1,,,,,9,parameter_transfer,,"8,10",,,,1753361290.5652595,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{10: {'norm': 3.4521589279174805, 'mean': 0.015604893676936626, 'std': 0.20282098650932312}}",,,,1,,,,,10,parameter_transfer,,"9,11",,,,1753361290.565283,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{11: {'norm': 3.393239736557007, 'mean': 0.013797090388834476, 'std': 0.19947198033332825}}",,,,1,,,,,11,parameter_transfer,,"10,12",,,,1753361290.565319,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{12: {'norm': 3.414532423019409, 'mean': 0.01289394311606884, 'std': 0.200789675116539}}",,,,1,,,,,12,parameter_transfer,,"11,13",,,,1753361290.5653462,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{13: {'norm': 3.4377880096435547, 'mean': 0.012679657898843288, 'std': 0.20217637717723846}}",,,,1,,,,,13,parameter_transfer,,"12,14",,,,1753361290.5653703,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{14: {'norm': 3.4241299629211426, 'mean': 0.01685825176537037, 'std': 0.20106329023838043}}",,,,1,,,,,14,parameter_transfer,,"13,15",,,,1753361290.5654602,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{15: {'norm': 3.4015257358551025, 'mean': 0.015826784074306488, 'std': 0.19981099665164948}}",,,,1,,,,,15,parameter_transfer,,"14,16",,,,1753361290.5654864,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{16: {'norm': 3.387009382247925, 'mean': 0.01698615774512291, 'std': 0.19885729253292084}}",,,,1,,,,,16,parameter_transfer,,"15,17",,,,1753361290.5655112,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{17: {'norm': 3.4073426723480225, 'mean': 0.015484367497265339, 'std': 0.20018160343170166}}",,,,1,,,,,17,parameter_transfer,,"16,18",,,,1753361290.565537,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{18: {'norm': 3.4177114963531494, 'mean': 0.014292377978563309, 'std': 0.20088279247283936}}",,,,1,,,,,18,parameter_transfer,,"17,19",,,,1753361290.5655673,,,,,,,,,,,,
,,,,,,,,,,,,,ParameterTransferEvent,,,,,,,,,,1,2,,,,"{19: {'norm': 3.4052281379699707, 'mean': 0.01539794635027647, 'std': 0.2000633329153061}}",,,,1,,,,,19,parameter_transfer,,"18,0",,,,1753361290.5655935,,,,,,,,,,,,
,,,,0,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"0,19,1",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.565631,,,,,,,,,,,,
,,,,1,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"1,0,2",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.565657,,,,,,,,,,,,
,,,,2,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"2,1,3",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.565673,,,,,,,,,,,,
,,,,3,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"3,2,4",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.5656888,,,,,,,,,,,,
,,,,4,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"4,3,5",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.565702,,,,,,,,,,,,
,,,,5,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"5,4,6",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.5657158,,,,,,,,,,,,
,,,,6,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"6,5,7",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.5657284,,,,,,,,,,,,
,,,,7,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"7,6,8",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.5657434,,,,,,,,,,,,
,,,,8,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"8,7,9",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.565761,,,,,,,,,,,,
,,,,9,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"9,8,10",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.5657752,,,,,,,,,,,,
,,,,10,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"10,9,11",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.565787,,,,,,,,,,,,
,,,,11,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"11,10,12",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.5657978,,,,,,,,,,,,
,,,,12,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"12,11,13",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.565818,,,,,,,,,,,,
,,,,13,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"13,12,14",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.5658433,,,,,,,,,,,,
,,,,14,,,,,,,,,AggregationEvent,,,,,,,,3,,,,,,,,"14,13,15",,,1,,,,,,aggregation,GossipAvg,,,,,1753361290.5659094,,,,,,,,,,,,
