activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753378000.1415672,3
aggregation,,True,,,1,FedAvg,1753378020.8684475,
model_update,,,,14.84145834375577,1,,1753378021.2954838,
local_training,,,{},,2,,1753378022.2605228,3
aggregation,,True,,,2,FedAvg,1753378042.569737,
model_update,,,,9.627585469619635,2,,1753378042.985286,
local_training,,,{},,3,,1753378043.8532658,3
aggregation,,True,,,3,FedAvg,1753378048.0769553,
model_update,,,,7.956498887906029,3,,1753378048.4671807,
local_training,,,{},,4,,1753378049.3175995,3
aggregation,,True,,,4,FedAvg,1753378053.6495218,
model_update,,,,8.03295432214344,4,,1753378054.0600457,
local_training,,,{},,5,,1753378054.9356186,3
aggregation,,True,,,5,FedAvg,1753378059.1632595,
model_update,,,,8.026554624283582,5,,1753378059.5773487,
local_training,,,{},,6,,1753378060.4934478,3
aggregation,,True,,,6,FedAvg,1753378064.9595068,
model_update,,,,7.992826103019006,6,,1753378065.3631546,
local_training,,,{},,7,,1753378066.2407212,3
aggregation,,True,,,7,FedAvg,1753378070.6029413,
model_update,,,,7.946948850808009,7,,1753378071.0062003,
local_training,,,{},,8,,1753378071.897159,3
aggregation,,True,,,8,FedAvg,1753378076.267724,
model_update,,,,7.778129017772949,8,,1753378076.6574388,
local_training,,,{},,9,,1753378077.5791368,3
aggregation,,True,,,9,FedAvg,1753378081.8425827,
model_update,,,,8.055899454297116,9,,1753378082.256206,
local_training,,,{},,10,,1753378083.224153,3
aggregation,,True,,,10,FedAvg,1753378088.0898519,
model_update,,,,7.907168127497313,10,,1753378088.4918952,
