timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753378020.5217397,1,-1,training,20.38008189201355,0,0,0,
1753378042.2509348,2,-1,training,19.990330934524536,0,0,0,
1753378047.778864,3,-1,training,3.9255285263061523,0,0,0,
1753378053.3552706,4,-1,training,4.037569522857666,0,0,0,
1753378058.8626118,5,-1,training,3.926917552947998,0,0,0,
1753378064.6650476,6,-1,training,4.1715192794799805,0,0,0,
1753378070.3038979,7,-1,training,4.063100099563599,0,0,0,
1753378075.972545,8,-1,training,4.075307369232178,0,0,0,
1753378081.5306165,9,-1,training,3.951399326324463,0,0,0,
1753378087.7944567,10,-1,training,4.570223093032837,0,0,0,
