timestamp,round_num,total_communication_bytes,total_computation_time,total_clients_involved,sampled_clients_count,round_completion_time,resource_efficiency_score,communication_savings_percent,time_per_client
1753378022.1487255,1,156766560,0,20,16,22.007180213928223,0.005393694187357789,19.999999999999996,1.375448763370514
1753378043.7328808,2,156766560,0,20,16,21.472407579421997,0.0056118532378959095,19.999999999999996,1.3420254737138748
1753378049.215853,3,156766560,0,20,16,5.362631797790527,0.023365393098893194,19.999999999999996,0.33516448736190796
1753378054.8054066,4,156766560,0,20,16,5.487891912460327,0.023797844797830488,19.999999999999996,0.34299324452877045
1753378060.3654397,5,156766560,0,20,16,5.436934947967529,0.031046904481191545,19.999999999999996,0.3398084342479706
1753378066.1093466,6,156766560,0,20,16,5.6159491539001465,0.031481766510869584,19.999999999999996,0.35099682211875916
1753378071.7567902,7,156766560,0,20,16,5.516115188598633,0.030927562998070906,19.999999999999996,0.34475719928741455
1753378077.4473214,8,156766560,0,20,16,5.550212144851685,0.031620412953546624,19.999999999999996,0.3468882590532303
1753378083.0634809,9,156766560,0,20,16,5.484436750411987,0.03230960772529446,19.999999999999996,0.3427772969007492
1753378089.280508,10,156766560,0,20,16,6.063600540161133,0.0293554957687351,19.999999999999996,0.3789750337600708
