round_num,node_0,node_1,node_2,node_3,node_4
1,5.916183948516846,5.532556056976318,4.921507835388184,5.470339298248291,5.258025646209717
2,6.784976959228516,6.3614325523376465,5.8679680824279785,6.357539176940918,6.084675312042236
3,7.50767183303833,7.007084846496582,6.624050617218018,7.199925422668457,6.719147205352783
4,8.087432861328125,7.734309196472168,7.3324480056762695,7.924610614776611,7.385141372680664
5,8.788676261901855,8.4061918258667,7.903869152069092,8.433624267578125,8.108834266662598
6,9.215643882751465,8.911460876464844,8.699771881103516,8.931713104248047,8.598447799682617
7,9.940169334411621,9.601597785949707,9.137933731079102,9.845187187194824,9.299686431884766
8,10.478837966918945,10.221717834472656,9.696054458618164,10.1030855178833,9.85006332397461
9,11.143601417541504,10.852397918701172,10.332435607910156,10.967565536499023,10.287078857421875
10,11.694859504699707,11.244135856628418,10.882935523986816,11.149711608886719,10.845041275024414
