round_num,node_0,node_1,node_2,node_3,node_4
1,3.142610788345337,3.177128791809082,3.142610788345337,3.142610788345337,3.1584465503692627
2,3.1483206748962402,3.1483206748962402,3.163208246231079,3.1483206748962402,3.1516759395599365
3,3.1494288444519043,3.149099349975586,3.147712469100952,3.149099349975586,3.149099349975586
4,3.1446385383605957,3.1446385383605957,3.1294753551483154,3.1619246006011963,3.1446385383605957
5,3.1510894298553467,3.143786668777466,3.143786668777466,3.1618480682373047,3.143786668777466
6,3.147935152053833,3.1525731086730957,3.147935152053833,3.1621391773223877,3.147935152053833
7,3.1505918502807617,3.1505918502807617,3.1505918502807617,3.14902663230896,3.1445322036743164
8,3.1482505798339844,3.1482505798339844,3.1482505798339844,3.147765874862671,3.149493455886841
9,3.1539649963378906,3.14707350730896,3.14707350730896,3.1390697956085205,3.14707350730896
10,3.163137435913086,3.1451780796051025,3.1451780796051025,3.1451780796051025,3.1491692066192627
