activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753348331.7271912,3
aggregation,,False,,,1,FedAvg,1753348357.41234,
model_update,,,,5.195280146701749,1,,1753348357.5047157,
local_training,,,{},,2,,1753348358.438339,3
aggregation,,False,,,2,FedAvg,1753348380.3005276,
model_update,,,,3.461048997662233,2,,1753348380.3889441,
local_training,,,{},,3,,1753348381.3636162,3
aggregation,,False,,,3,FedAvg,1753348410.524802,
model_update,,,,5.091504764105333,3,,1753348410.6124926,
local_training,,,{},,4,,1753348411.5278423,3
aggregation,,False,,,4,FedAvg,1753348438.9453344,
model_update,,,,4.328498241251991,4,,1753348439.0293417,
local_training,,,{},,5,,1753348440.0204206,3
aggregation,,False,,,5,FedAvg,1753348447.3568254,
model_update,,,,3.610306147406849,5,,1753348447.4437811,
local_training,,,{},,6,,1753348448.380997,3
aggregation,,False,,,6,FedAvg,1753348454.1378784,
model_update,,,,3.2513083464491936,6,,1753348454.2229648,
local_training,,,{},,7,,1753348455.1768985,3
aggregation,,False,,,7,FedAvg,1753348461.1486106,
model_update,,,,2.9797579319313385,7,,1753348461.2339542,
local_training,,,{},,8,,1753348462.2842069,3
aggregation,,False,,,8,FedAvg,1753348468.430731,
model_update,,,,2.979464784577389,8,,1753348468.5118415,
local_training,,,{},,9,,1753348469.6494408,3
aggregation,,False,,,9,FedAvg,1753348476.968397,
model_update,,,,3.598132997779229,9,,1753348477.052452,
local_training,,,{},,10,,1753348478.21178,3
aggregation,,False,,,10,FedAvg,1753348485.1748204,
model_update,,,,3.3524976221727103,10,,1753348485.254821,
