round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.3387084007263184,3.3387084007263184,3.3387084007263184,3.3397669792175293,3.3387084007263184,3.4941322803497314,3.3387084007263184,3.3387084007263184,3.3387084007263184,3.3387084007263184
2,3.3387084007263184,3.338566541671753,3.339104652404785,3.3391854763031006,3.6443111896514893,3.3819055557250977,3.3499038219451904,3.340820550918579,3.339068651199341,3.3388936519622803
3,3.3385169506073,3.4205386638641357,3.3382062911987305,3.4012398719787598,3.441995143890381,3.3844664096832275,3.3596463203430176,3.3436365127563477,3.3398232460021973,3.3392109870910645
4,3.3551149368286133,3.3720767498016357,3.3742849826812744,3.410883665084839,3.6583549976348877,3.3826889991760254,3.364203453063965,3.345834255218506,3.593848705291748,3.3423569202423096
5,3.3580617904663086,3.827665328979492,3.3840718269348145,3.6889524459838867,3.4743106365203857,3.397880792617798,3.371746778488159,3.437509059906006,3.4938180446624756,3.404608726501465
6,3.5030226707458496,3.5994889736175537,3.651191234588623,3.8536813259124756,3.4664268493652344,3.405888557434082,3.3912320137023926,3.439429759979248,3.4640958309173584,3.449676275253296
7,3.5258727073669434,4.113665580749512,3.664463996887207,3.64426326751709,3.49123477935791,3.421928882598877,3.4076626300811768,3.4647672176361084,3.453320026397705,3.4614338874816895
8,3.7070510387420654,4.452457904815674,3.68229341506958,3.5799949169158936,3.4922544956207275,4.188719749450684,3.424259662628174,3.4391391277313232,3.4496841430664062,3.504503011703491
9,3.931426525115967,4.097046375274658,3.7343859672546387,3.5564522743225098,3.795159101486206,3.668687582015991,3.4918813705444336,3.4497077465057373,3.9985430240631104,3.5684590339660645
10,3.922269821166992,3.965125560760498,3.697622776031494,3.628694772720337,3.656018018722534,3.968027114868164,3.667026996612549,3.6913444995880127,3.8368120193481445,3.7836437225341797
