timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753362354.4654646,1,-1,training,22.754805326461792,0,0,0,
1753362382.1534355,2,-1,training,26.47900414466858,0,0,0,
1753362404.37777,3,-1,training,21.07219648361206,0,0,0,
1753362412.5042636,4,-1,training,6.897353410720825,0,0,0,
1753362419.3057923,5,-1,training,5.60953688621521,0,0,0,
1753362426.1273854,6,-1,training,5.616417646408081,0,0,0,
1753362432.370601,7,-1,training,5.00524377822876,0,0,0,
1753362439.0096312,8,-1,training,5.405276536941528,0,0,0,
1753362445.5963352,9,-1,training,5.250191688537598,0,0,0,
1753362453.7570038,10,-1,training,6.928632974624634,0,0,0,
