timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753348630.2962027,1,-1,training,22.837196350097656,0,0,0,
1753348649.8466222,2,-1,training,18.739573001861572,0,0,0,
1753348655.7503226,3,-1,training,5.101818084716797,0,0,0,
1753348663.0869377,4,-1,training,6.487370729446411,0,0,0,
1753348670.3163242,5,-1,training,6.450256586074829,0,0,0,
1753348690.719827,6,-1,training,19.62261152267456,0,0,0,
1753348698.1342435,7,-1,training,6.622713327407837,0,0,0,
1753348703.9636536,8,-1,training,5.029616832733154,0,0,0,
1753348711.5284476,9,-1,training,6.689147472381592,0,0,0,
1753348719.0325289,10,-1,training,6.703472375869751,0,0,0,
