timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753359353.215808,1,-1,training,12.55976915359497,0,0,0,
1753359362.8673215,2,-1,training,8.117452144622803,0,0,0,
1753359375.394478,3,-1,training,11.067702054977417,0,0,0,
1753359385.841675,4,-1,training,8.98386812210083,0,0,0,
1753359398.9798825,5,-1,training,11.61385726928711,0,0,0,
1753359411.3277829,6,-1,training,10.771782398223877,0,0,0,
1753359414.8695421,7,-1,training,1.9936749935150146,0,0,0,
1753359426.098424,8,-1,training,9.72227168083191,0,0,0,
1753359436.325314,9,-1,training,8.688834428787231,0,0,0,
1753359439.2710495,10,-1,training,1.4014718532562256,0,0,0,
