activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1753359340.6559503,3
aggregation,,False,,,1,GossipAvg,1753359353.4441204,
aggregation,,True,,,1,GossipAvg,1753359353.4441364,
aggregation,,False,,,1,GossipAvg,1753359353.4441495,
model_update,,,,4.280403891306421,1,,1753359354.1256943,
local_training,,,{},,2,,1753359354.749788,3
aggregation,,False,,,2,GossipAvg,1753359363.067317,
aggregation,,True,,,2,GossipAvg,1753359363.0673318,
aggregation,,False,,,2,GossipAvg,1753359363.067346,
model_update,,,,4.983204471348712,2,,1753359363.730681,
local_training,,,{},,3,,1753359364.3267064,3
aggregation,,False,,,3,GossipAvg,1753359375.5908296,
aggregation,,True,,,3,GossipAvg,1753359375.590843,
aggregation,,False,,,3,GossipAvg,1753359375.5908556,
model_update,,,,5.77898415814944,3,,1753359376.260429,
local_training,,,{},,4,,1753359376.8577344,3
aggregation,,False,,,4,GossipAvg,1753359386.052349,
aggregation,,True,,,4,GossipAvg,1753359386.052364,
aggregation,,False,,,4,GossipAvg,1753359386.0523775,
model_update,,,,6.203518103324439,4,,1753359386.7331054,
local_training,,,{},,5,,1753359387.365944,3
aggregation,,False,,,5,GossipAvg,1753359399.1887388,
aggregation,,True,,,5,GossipAvg,1753359399.1887548,
aggregation,,False,,,5,GossipAvg,1753359399.1887686,
model_update,,,,6.936729838582321,5,,1753359399.904373,
local_training,,,{},,6,,1753359400.5559244,3
aggregation,,False,,,6,GossipAvg,1753359411.541339,
aggregation,,True,,,6,GossipAvg,1753359411.5413537,
aggregation,,False,,,6,GossipAvg,1753359411.541368,
model_update,,,,7.912261589393758,6,,1753359412.25417,
local_training,,,{},,7,,1753359412.875791,3
aggregation,,False,,,7,GossipAvg,1753359415.079195,
aggregation,,True,,,7,GossipAvg,1753359415.0792105,
aggregation,,False,,,7,GossipAvg,1753359415.0792246,
model_update,,,,7.292864688571356,7,,1753359415.770223,
local_training,,,{},,8,,1753359416.376023,3
aggregation,,False,,,8,GossipAvg,1753359426.3158658,
aggregation,,True,,,8,GossipAvg,1753359426.3158817,
aggregation,,False,,,8,GossipAvg,1753359426.315897,
model_update,,,,7.272670534838655,8,,1753359427.0206761,
local_training,,,{},,9,,1753359427.6363952,3
aggregation,,False,,,9,GossipAvg,1753359436.540586,
aggregation,,True,,,9,GossipAvg,1753359436.5406015,
aggregation,,False,,,9,GossipAvg,1753359436.5406172,
model_update,,,,7.139383224539746,9,,1753359437.2635248,
local_training,,,{},,10,,1753359437.8694975,3
aggregation,,False,,,10,GossipAvg,1753359439.4828038,
aggregation,,True,,,10,GossipAvg,1753359439.4828198,
aggregation,,False,,,10,GossipAvg,1753359439.4828346,
model_update,,,,6.795730190482168,10,,1753359440.1978946,
