accuracy,active_nodes,aggregator_node,avg_bandwidth_mbps,current_epoch,event_type,loss,metrics,network_density,node_type_distribution,num_active_nodes,num_nodes,num_participating_nodes,num_source_nodes,num_target_nodes,num_updated_nodes,organizational_entities,param_convergence,param_summary,participating_nodes,round_num,source_nodes,step_name,strategy_name,target_nodes,timestamp,topology_type,total_cpu_cores,total_edges,total_epochs,total_gpus,total_memory_gb,updated_nodes
,,,3846.6666666666665,,NetworkStructureEvent,,,0.13333333333333333,"{'tier1_hospital': 3, 'tier2_hospital': 3, 'research_center': 3, 'mobile_unit': 3, 'edge_device': 3}",,15,,,,,5,,,,0,,network_structure,,,1749395167.5523481,star,972,14,,137,2816,
,,,,,InitialStateEvent,,,,,,15,,,,,,,,,0,,initial_state,,,1749395167.5525298,star,,,,,,
0.1606,,,,,EvaluationEvent,2.3284793384552,"{'loss': 2.3284793384552, 'accuracy': 0.1606}",,,,,,,,,,,,,0,,evaluation,,,1749395170.817852,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",,,,LocalTrainingEvent,,{},,,15,,,,,,,,,,1,,local_training,,,1749395170.817979,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,14,1,,,,"{0: {'norm': 3.1912124156951904, 'mean': -0.0031871048267930746, 'std': 0.18801698088645935}, 1: {'norm': 3.2002995014190674, 'mean': -0.002539915731176734, 'std': 0.18856234848499298}, 2: {'norm': 3.200904607772827, 'mean': -0.0034610978327691555, 'std': 0.1885833591222763}, 3: {'norm': 3.2017643451690674, 'mean': -0.0037146236281841993, 'std': 0.18862920999526978}, 4: {'norm': 3.201042652130127, 'mean': -0.0030417267698794603, 'std': 0.18859870731830597}, 5: {'norm': 3.205364942550659, 'mean': -0.0038021306972950697, 'std': 0.18883965909481049}, 6: {'norm': 3.202587366104126, 'mean': -0.0037679357919842005, 'std': 0.188676655292511}, 7: {'norm': 3.206204652786255, 'mean': -0.0028556035831570625, 'std': 0.18890583515167236}, 8: {'norm': 3.198190212249756, 'mean': -0.0032489916775375605, 'std': 0.1884271502494812}, 9: {'norm': 3.202194929122925, 'mean': -0.0030391148757189512, 'std': 0.1886666715145111}, 10: {'norm': 3.1984870433807373, 'mean': -0.0029533104971051216, 'std': 0.18844950199127197}, 11: {'norm': 3.196188449859619, 'mean': -0.0032636995892971754, 'std': 0.1883089244365692}, 12: {'norm': 3.213411569595337, 'mean': -0.0039847781881690025, 'std': 0.18931014835834503}, 13: {'norm': 3.1919915676116943, 'mean': -0.003392389975488186, 'std': 0.18805931508541107}, 14: {'norm': 3.2060675621032715, 'mean': -0.003015306545421481, 'std': 0.18889528512954712}}",,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",parameter_transfer,,0,1749395180.974839,,,,,,,
,,0,,,AggregationEvent,,,,,,,15,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",1,,aggregation,FedAvg,,1749395180.9750211,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,15,,4.394712480668205,,,1,,model_update,,,1749395181.1378326,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14"
0.5755,,,,,EvaluationEvent,1.4962214305877686,"{'loss': 1.4962214305877686, 'accuracy': 0.5755}",,,,,,,,,,,,,1,,evaluation,,,1749395181.4734626,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",,,,LocalTrainingEvent,,{},,,15,,,,,,,,,,2,,local_training,,,1749395181.4735863,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,14,1,,,,"{0: {'norm': 3.2090723514556885, 'mean': -0.003519454039633274, 'std': 0.1890636533498764}, 1: {'norm': 3.2131783962249756, 'mean': -0.0028786472976207733, 'std': 0.18931648135185242}, 2: {'norm': 3.207310438156128, 'mean': -0.0028616401832550764, 'std': 0.1889709234237671}, 3: {'norm': 3.1940078735351562, 'mean': -0.003263374324887991, 'std': 0.18818044662475586}, 4: {'norm': 3.2043306827545166, 'mean': -0.0030322393868118525, 'std': 0.1887926459312439}, 5: {'norm': 3.1973869800567627, 'mean': -0.003042764961719513, 'std': 0.18838326632976532}, 6: {'norm': 3.204948902130127, 'mean': -0.002727661281824112, 'std': 0.18883372843265533}, 7: {'norm': 3.2028160095214844, 'mean': -0.0028874119743704796, 'std': 0.1887056529521942}, 8: {'norm': 3.1994895935058594, 'mean': -0.0025562411174178123, 'std': 0.18851439654827118}, 9: {'norm': 3.2176530361175537, 'mean': -0.002761943032965064, 'std': 0.18958190083503723}, 10: {'norm': 3.1927387714385986, 'mean': -0.0034190623555332422, 'std': 0.1881028711795807}, 11: {'norm': 3.2135581970214844, 'mean': -0.0031018073204904795, 'std': 0.18933533132076263}, 12: {'norm': 3.1916348934173584, 'mean': -0.003351195715367794, 'std': 0.18803904950618744}, 13: {'norm': 3.2073540687561035, 'mean': -0.0030121589079499245, 'std': 0.188971146941185}, 14: {'norm': 3.2183446884155273, 'mean': -0.002941607963293791, 'std': 0.18961995840072632}}",,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",parameter_transfer,,0,1749395183.1116,,,,,,,
,,0,,,AggregationEvent,,,,,,,15,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",2,,aggregation,FedAvg,,1749395183.1117547,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,15,,4.5772193269009644,,,2,,model_update,,,1749395183.2759721,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14"
0.7026,,,,,EvaluationEvent,1.1198055345535278,"{'loss': 1.1198055345535278, 'accuracy': 0.7026}",,,,,,,,,,,,,2,,evaluation,,,1749395183.6073618,,,,,,,
,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",,,,LocalTrainingEvent,,{},,,15,,,,,,,,,,3,,local_training,,,1749395183.6075175,,,,1,,,
,,,,,ParameterTransferEvent,,,,,,,,14,1,,,,"{0: {'norm': 3.2132773399353027, 'mean': -0.0036024514120072126, 'std': 0.18930990993976593}, 1: {'norm': 3.1960110664367676, 'mean': -0.0017277880106121302, 'std': 0.18831883370876312}, 2: {'norm': 3.2065443992614746, 'mean': -0.003463152563199401, 'std': 0.1889156997203827}, 3: {'norm': 3.2109687328338623, 'mean': -0.003077482571825385, 'std': 0.18918311595916748}, 4: {'norm': 3.204554796218872, 'mean': -0.002224656753242016, 'std': 0.1888170838356018}, 5: {'norm': 3.205676794052124, 'mean': -0.0024638583417981863, 'std': 0.18888024985790253}, 6: {'norm': 3.1937448978424072, 'mean': -0.002361524384468794, 'std': 0.1881784051656723}, 7: {'norm': 3.1970348358154297, 'mean': -0.0031794486567378044, 'std': 0.18836025893688202}, 8: {'norm': 3.190596103668213, 'mean': -0.0030236514285206795, 'std': 0.18798336386680603}, 9: {'norm': 3.219752311706543, 'mean': -0.002779163420200348, 'std': 0.18970537185668945}, 10: {'norm': 3.2059290409088135, 'mean': -0.003500758670270443, 'std': 0.18887874484062195}, 11: {'norm': 3.204982042312622, 'mean': -0.0023983761202543974, 'std': 0.18884015083312988}, 12: {'norm': 3.201474189758301, 'mean': -0.0032052919268608093, 'std': 0.18862146139144897}, 13: {'norm': 3.2150213718414307, 'mean': -0.002252612728625536, 'std': 0.18943354487419128}, 14: {'norm': 3.1988985538482666, 'mean': -0.002818318782374263, 'std': 0.1884758472442627}}",,3,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",parameter_transfer,,0,1749395185.1717756,,,,,,,
,,0,,,AggregationEvent,,,,,,,15,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",3,,aggregation,FedAvg,,1749395185.1719291,,,,,,,
,,,,,ModelUpdateEvent,,,,,,,,,,15,,4.576445639038862,,,3,,model_update,,,1749395185.3220549,,,,,,,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14"
0.7409,,,,,EvaluationEvent,0.9076249757766723,"{'loss': 0.9076249757766723, 'accuracy': 0.7409}",,,,,,,,,,,,,3,,evaluation,,,1749395185.6511686,,,,,,,
