round_num,accuracy,loss
0,0.1022,2.360101797103882
1,0.1469,2.3329372058868407
2,0.1409,2.292639702987671
3,0.1431,2.2756792987823484
4,0.1627,2.2295146308898928
5,0.1812,2.2203017803192138
6,0.1844,2.2134521522521973
7,0.1905,2.1910203369140624
8,0.1712,2.23773256111145
9,0.1945,2.237685363006592
10,0.1999,2.2247048110961916
