timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753390507.0261369,1,-1,training,25.96847367286682,0,0,0,
1753390532.8227882,2,-1,training,24.096771001815796,0,0,0,
1753390541.2924545,3,-1,training,6.980394124984741,0,0,0,
1753390549.710797,4,-1,training,7.014926433563232,0,0,0,
1753390558.1225004,5,-1,training,6.996330738067627,0,0,0,
1753390566.6913724,6,-1,training,7.035395622253418,0,0,0,
1753390575.1315038,7,-1,training,6.984694719314575,0,0,0,
1753390583.6247313,8,-1,training,7.067720413208008,0,0,0,
1753390591.9073157,9,-1,training,6.8178393840789795,0,0,0,
1753390600.5403802,10,-1,training,7.1896891593933105,0,0,0,
