round_num,node_0,node_1,node_2,node_3,node_4
1,5.938053607940674,5.504613876342773,3.203585147857666,5.2744669914245605,5.080862045288086
2,6.7509965896606445,5.948573112487793,5.205239295959473,4.709783554077148,5.902285575866699
3,7.514957427978516,5.609216690063477,5.868121147155762,6.334427833557129,6.352725505828857
4,7.889358043670654,7.128198146820068,5.956179618835449,7.043493747711182,6.898833274841309
5,8.53211784362793,7.560779094696045,7.241863250732422,7.902418613433838,6.90910005569458
6,8.994318962097168,8.157524108886719,7.725454330444336,7.427490234375,7.900330066680908
7,9.493824005126953,8.827937126159668,8.243390083312988,8.605727195739746,7.925818920135498
8,9.889254570007324,9.432101249694824,8.438124656677246,9.1520357131958,9.010132789611816
9,10.622993469238281,9.726612091064453,9.201696395874023,8.978757858276367,9.31523609161377
10,10.832860946655273,9.647260665893555,9.567586898803711,10.000920295715332,9.854103088378906
