round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.275325298309326,3.275325298309326,3.275325298309326,3.330125570297241,3.430100679397583,3.275325298309326,3.317216396331787,3.276212692260742,3.6153507232666016,3.2869913578033447
2,3.558743715286255,3.678762435913086,3.3256099224090576,3.6548500061035156,3.3347718715667725,3.3321778774261475,3.55422306060791,3.3493130207061768,3.9282686710357666,3.46380877494812
3,3.863605499267578,3.499256134033203,3.4913926124572754,3.499241590499878,3.810392379760742,3.9363467693328857,3.8193325996398926,3.5467498302459717,4.143192768096924,3.7228634357452393
4,4.1008148193359375,3.710297107696533,3.819552421569824,4.120676517486572,4.1144795417785645,4.350410461425781,3.7966036796569824,3.7975564002990723,4.42255163192749,3.7669382095336914
5,3.9788506031036377,4.478561878204346,4.125706195831299,4.327868461608887,4.316240310668945,4.367279052734375,4.0146918296813965,4.151056289672852,4.055495262145996,4.00120210647583
6,4.159195899963379,4.179643154144287,4.284971237182617,4.159825801849365,4.461146354675293,4.683049201965332,4.377462387084961,4.2565531730651855,4.122034072875977,4.283224582672119
7,4.569613456726074,4.7507548332214355,4.360682964324951,4.267703056335449,4.2841796875,4.613072872161865,4.244748592376709,4.386355876922607,4.235164642333984,4.389318466186523
8,4.672203540802002,4.76215124130249,4.404413223266602,4.5784502029418945,4.334450721740723,4.340308666229248,4.316145896911621,4.323694229125977,4.7661967277526855,4.48776912689209
9,4.756364822387695,4.954545974731445,4.46578311920166,4.721286296844482,4.709056854248047,4.754563331604004,4.727481842041016,4.511189937591553,4.523258209228516,4.486909866333008
10,4.883716106414795,5.063853740692139,4.618943214416504,4.883197784423828,4.6175103187561035,4.969561576843262,4.83952522277832,4.5922346115112305,5.040151119232178,4.610829830169678
