round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.2125086784362793,3.2125086784362793,3.2125086784362793,3.278141498565674,3.2805919647216797,3.2125086784362793,3.2125086784362793,3.2125086784362793,3.3061728477478027,3.247959613800049
2,3.2329888343811035,3.273020029067993,3.2329888343811035,3.2329888343811035,3.283881425857544,3.2857325077056885,3.2329888343811035,3.2329888343811035,3.3054354190826416,3.2329888343811035
3,3.2536697387695312,3.2731306552886963,3.2652535438537598,3.2536697387695312,3.2930774688720703,3.2536697387695312,3.288008689880371,3.2536697387695312,3.2536697387695312,3.2536697387695312
4,3.261565923690796,3.323960542678833,3.261565923690796,3.261565923690796,3.2872400283813477,3.261565923690796,3.2915689945220947,3.2798585891723633,3.261565923690796,3.261565923690796
5,3.2718918323516846,3.286334276199341,3.2718918323516846,3.2997264862060547,3.2718918323516846,3.2718918323516846,3.2718918323516846,3.2905356884002686,3.33166766166687,3.2718918323516846
6,3.2854490280151367,3.2854490280151367,3.2938079833984375,3.3161492347717285,3.2854490280151367,3.314136505126953,3.2854490280151367,3.2971980571746826,3.2854490280151367,3.2854490280151367
7,3.292980670928955,3.3100295066833496,3.301953077316284,3.317939281463623,3.292980670928955,3.3166580200195312,3.292980670928955,3.292980670928955,3.292980670928955,3.292980670928955
8,3.3006205558776855,3.3006205558776855,3.3096728324890137,3.326416254043579,3.3305447101593018,3.3216001987457275,3.3006205558776855,3.3006205558776855,3.3006205558776855,3.3006205558776855
9,3.309112787246704,3.3262288570404053,3.309112787246704,3.309112787246704,3.331573247909546,3.328442096710205,3.309112787246704,3.324315071105957,3.309112787246704,3.309112787246704
10,3.3159432411193848,3.3159432411193848,3.3159432411193848,3.3159432411193848,3.3402888774871826,3.3159432411193848,3.3499226570129395,3.330127477645874,3.3159432411193848,3.325242280960083
