timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753358229.3821254,1,-1,training,18.36354923248291,0,0,0,
1753358247.6535583,2,-1,training,16.9593608379364,0,0,0,
1753358269.0157301,3,-1,training,20.01419997215271,0,0,0,
1753358287.2627828,4,-1,training,16.939547300338745,0,0,0,
1753358292.876561,5,-1,training,4.297566652297974,0,0,0,
1753358298.6872852,6,-1,training,4.48576545715332,0,0,0,
1753358304.5593245,7,-1,training,4.428616046905518,0,0,0,
1753358310.1635382,8,-1,training,4.245837450027466,0,0,0,
1753358316.1465018,9,-1,training,4.645349025726318,0,0,0,
1753358321.201371,10,-1,training,3.635772705078125,0,0,0,
