round_num,accuracy,loss
0,0.0638,2.3241320693969727
1,0.3052,2.6128920398712157
2,0.3071,2.5761948554992675
3,0.3079,2.6245865463256837
4,0.4557,2.1869259624481203
5,0.4791,2.0606589694976805
6,0.4883,1.7329919570922852
7,0.4912,1.6827714107513427
8,0.5089,1.6277776361465455
9,0.5132,1.5714238397598266
10,0.5759,1.2677083876609803
