round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14
1,3.321354866027832,3.3179869651794434,3.316100597381592,3.3160064220428467,3.3160765171051025,3.321875810623169,3.329155921936035,3.313758373260498,3.328918933868408,3.3078770637512207,3.329009532928467,3.322657346725464,3.314211368560791,3.3271844387054443,3.3167483806610107
2,3.3351593017578125,3.3278586864471436,3.31467342376709,3.314070224761963,3.328372001647949,3.336723804473877,3.3125290870666504,3.3069746494293213,3.3141660690307617,3.3378260135650635,3.3121607303619385,3.3191616535186768,3.3340227603912354,3.318281412124634,3.3273587226867676
3,3.3419268131256104,3.326077461242676,3.3100905418395996,3.320887804031372,3.3207409381866455,3.3318846225738525,3.3144655227661133,3.322861433029175,3.324016809463501,3.331246852874756,3.3363449573516846,3.315182685852051,3.324188232421875,3.314655065536499,3.326587677001953
