timestamp,round_num,node_id,parameter_norm,parameter_summary
1749354678.402123,1,0,3.307253837585449,"{'norm': 3.307253837585449, 'mean': 0.012284127995371819, 'std': 0.19449424743652344}"
1749354678.4021766,1,1,3.3128042221069336,"{'norm': 3.3128042221069336, 'mean': 0.011707695201039314, 'std': 0.19485746324062347}"
1749354678.402197,1,2,3.3149712085723877,"{'norm': 3.3149712085723877, 'mean': 0.012002028524875641, 'std': 0.19496749341487885}"
1749354678.4022155,1,3,3.3077750205993652,"{'norm': 3.3077750205993652, 'mean': 0.011466454714536667, 'std': 0.19457493722438812}"
1749354678.4022334,1,4,3.3059921264648438,"{'norm': 3.3059921264648438, 'mean': 0.01272018812596798, 'std': 0.19439172744750977}"
1749354678.4022515,1,5,3.3127520084381104,"{'norm': 3.3127520084381104, 'mean': 0.012640068307518959, 'std': 0.1947961151599884}"
1749354678.4022684,1,6,3.2971339225769043,"{'norm': 3.2971339225769043, 'mean': 0.012349890545010567, 'std': 0.19389258325099945}"
1749354678.402286,1,7,3.312976121902466,"{'norm': 3.312976121902466, 'mean': 0.011064804159104824, 'std': 0.19490516185760498}"
1749354678.4023023,1,8,3.3021438121795654,"{'norm': 3.3021438121795654, 'mean': 0.012619917280972004, 'std': 0.1941710114479065}"
1749354678.4023173,1,9,3.3038322925567627,"{'norm': 3.3038322925567627, 'mean': 0.011742041446268559, 'std': 0.1943257451057434}"
1749354680.9838676,2,0,3.2998833656311035,"{'norm': 3.2998833656311035, 'mean': 0.012009145691990852, 'std': 0.1940762847661972}"
1749354680.9839127,2,1,3.3179759979248047,"{'norm': 3.3179759979248047, 'mean': 0.012758874334394932, 'std': 0.19509686529636383}"
1749354680.9839332,2,2,3.3184585571289062,"{'norm': 3.3184585571289062, 'mean': 0.012389037758111954, 'std': 0.19514918327331543}"
1749354680.9839516,2,3,3.305110454559326,"{'norm': 3.305110454559326, 'mean': 0.012099905870854855, 'std': 0.19437925517559052}"
1749354680.9839685,2,4,3.310936689376831,"{'norm': 3.310936689376831, 'mean': 0.012053566053509712, 'std': 0.1947260946035385}"
1749354680.983985,2,5,3.3127870559692383,"{'norm': 3.3127870559692383, 'mean': 0.012607678771018982, 'std': 0.19480028748512268}"
1749354680.9840014,2,6,3.301266670227051,"{'norm': 3.301266670227051, 'mean': 0.012597529217600822, 'std': 0.19412066042423248}"
1749354680.984017,2,7,3.318319082260132,"{'norm': 3.318319082260132, 'mean': 0.012334837578237057, 'std': 0.195144385099411}"
1749354680.9840312,2,8,3.312999963760376,"{'norm': 3.312999963760376, 'mean': 0.011843523941934109, 'std': 0.1948608011007309}"
1749354680.9840453,2,9,3.3175747394561768,"{'norm': 3.3175747394561768, 'mean': 0.011998741887509823, 'std': 0.1951213926076889}"
1749354683.5853984,3,0,3.310065269470215,"{'norm': 3.310065269470215, 'mean': 0.013028762303292751, 'std': 0.1946118324995041}"
1749354683.5854425,3,1,3.326853036880493,"{'norm': 3.326853036880493, 'mean': 0.013118769973516464, 'std': 0.19559724628925323}"
1749354683.5854616,3,2,3.325680732727051,"{'norm': 3.325680732727051, 'mean': 0.013354906812310219, 'std': 0.19551202654838562}"
1749354683.5854921,3,3,3.3157742023468018,"{'norm': 3.3157742023468018, 'mean': 0.013152479194104671, 'std': 0.19494065642356873}"
1749354683.5855083,3,4,3.314197540283203,"{'norm': 3.314197540283203, 'mean': 0.012314554303884506, 'std': 0.19490231573581696}"
1749354683.585525,3,5,3.3176252841949463,"{'norm': 3.3176252841949463, 'mean': 0.0124913789331913, 'std': 0.19509345293045044}"
1749354683.5855408,3,6,3.3158538341522217,"{'norm': 3.3158538341522217, 'mean': 0.012683994136750698, 'std': 0.19497641921043396}"
1749354683.5855572,3,7,3.3340132236480713,"{'norm': 3.3340132236480713, 'mean': 0.012381398119032383, 'std': 0.19606807827949524}"
1749354683.5855787,3,8,3.3102307319641113,"{'norm': 3.3102307319641113, 'mean': 0.01266766432672739, 'std': 0.1946454644203186}"
1749354683.5856025,3,9,3.304670572280884,"{'norm': 3.304670572280884, 'mean': 0.01279936358332634, 'std': 0.19430845975875854}"
