timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753359926.8023424,1,-1,training,12.418043851852417,0,0,0,
1753359941.6713026,2,-1,training,13.246162176132202,0,0,0,
1753359956.0489311,3,-1,training,12.856110572814941,0,0,0,
1753359968.3531883,4,-1,training,10.754447221755981,0,0,0,
1753359972.3105457,5,-1,training,2.366370677947998,0,0,0,
1753359981.8313155,6,-1,training,7.947797775268555,0,0,0,
1753359985.8259702,7,-1,training,2.3238329887390137,0,0,0,
1753359995.6284602,8,-1,training,8.206663608551025,0,0,0,
1753359999.1393945,9,-1,training,1.87813138961792,0,0,0,
1753360003.8928397,10,-1,training,3.1854872703552246,0,0,0,
