round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19
1,3.3489573001861572,3.287024736404419,3.287024736404419,3.287024736404419,3.339672803878784,3.3243842124938965,3.287024736404419,3.2981369495391846,3.287024736404419,3.287024736404419,3.287024736404419,3.2719202041625977,3.287024736404419,3.332444190979004,3.3096067905426025,3.287024736404419,3.287024736404419,3.287024736404419,3.3256983757019043,3.287024736404419
2,3.310729742050171,3.382889747619629,3.349421977996826,3.302067518234253,3.3109190464019775,3.299910545349121,3.287968158721924,3.28647518157959,3.2856523990631104,3.286308526992798,3.2783477306365967,3.277583122253418,3.293382406234741,3.3170711994171143,3.3158841133117676,3.2892191410064697,3.246912956237793,3.331012487411499,3.3108267784118652,3.303215980529785
3,3.3322136402130127,3.350754976272583,3.3172733783721924,3.3023033142089844,3.3097620010375977,3.2987210750579834,3.310913324356079,3.2863175868988037,3.3505020141601562,3.282139301300049,3.278818130493164,3.2837421894073486,3.3119566440582275,3.3155596256256104,3.296032190322876,3.2755942344665527,3.2712252140045166,3.2986414432525635,3.3054449558258057,3.3134565353393555
4,3.335170269012451,3.3349318504333496,3.3145508766174316,3.311959743499756,3.3146090507507324,3.294224500656128,3.3148748874664307,3.301976203918457,3.309377431869507,3.2911510467529297,3.3079867362976074,3.28798246383667,3.300541400909424,3.3006575107574463,3.2896029949188232,3.2704732418060303,3.2798895835876465,3.295623302459717,3.2891013622283936,3.3151824474334717
5,3.332545042037964,3.329141855239868,3.3150687217712402,3.3092401027679443,3.3020663261413574,3.3008391857147217,3.3171658515930176,3.3014488220214844,3.300461769104004,3.2938194274902344,3.2976155281066895,3.290675163269043,3.332827091217041,3.310033082962036,3.2828166484832764,3.2660014629364014,3.301666021347046,3.298546552658081,3.317802906036377,3.3074705600738525
6,3.3365211486816406,3.325273275375366,3.3145968914031982,3.3085529804229736,3.301852226257324,3.3237757682800293,3.3060531616210938,3.301518440246582,3.2982523441314697,3.2931222915649414,3.291804313659668,3.3162713050842285,3.3297014236450195,3.3015527725219727,3.3005146980285645,3.282355546951294,3.2964026927948,3.3014817237854004,3.31010365486145,3.3079419136047363
7,3.3250722885131836,3.322098731994629,3.3116769790649414,3.3004393577575684,3.3062028884887695,3.30935001373291,3.3047802448272705,3.304877996444702,3.3035805225372314,3.292635917663574,3.305178165435791,3.309497833251953,3.3135290145874023,3.3031628131866455,3.2953436374664307,3.309319496154785,3.2949163913726807,3.312563419342041,3.3052542209625244,3.315629243850708
8,3.3299436569213867,3.319366931915283,3.3063414096832275,3.3010871410369873,3.2896692752838135,3.2917864322662354,3.303133487701416,3.3007776737213135,3.298213243484497,3.2833454608917236,3.3014824390411377,3.3058698177337646,3.3272316455841064,3.3020219802856445,3.2994141578674316,3.3159496784210205,3.296891212463379,3.299410820007324,3.30657696723938,3.3107616901397705
9,3.3212943077087402,3.316499710083008,3.3248021602630615,3.29593825340271,3.288987159729004,3.2932708263397217,3.298670768737793,3.2986488342285156,3.293395519256592,3.2891438007354736,3.299173355102539,3.303818702697754,3.3125576972961426,3.304515838623047,3.3080010414123535,3.3155698776245117,3.2965009212493896,3.298184871673584,3.33855938911438,3.319129228591919
10,3.3182690143585205,3.317551612854004,3.3079817295074463,3.2952921390533447,3.2919671535491943,3.2986536026000977,3.297060012817383,3.317012310028076,3.315364360809326,3.2890639305114746,3.2988948822021484,3.30277419090271,3.3228700160980225,3.3047752380371094,3.305784225463867,3.331629753112793,3.296949863433838,3.3147177696228027,3.3426403999328613,3.318087100982666
