round_num,accuracy,loss
0,0.0808,2.3866406661987303
1,0.0808,2.386640677642822
2,0.3997,1.9541874486923219
3,0.3997,1.901958571243286
4,0.4245,2.156728406906128
5,0.4507,1.843567967414856
6,0.4579,1.679910513496399
7,0.4776,1.573388331222534
8,0.503,1.4659583684921265
9,0.5256,1.3927977684020996
10,0.5757,1.3283979932785035
